,time,open,close,high,low,MA10,Delta,Range,Unit Size,Tradesize,Margin Used,StratProfit,Strat_Balance,WinLoss,Win,Loss,Strat_Returns_pct,StratDrawdown,bhBalance,bhDrawdown,bhreturnpct
1043,2013-06-19 21:00:00+00:00,1.32946,1.322,1.33016,1.31613,1.3355460000000001,-0.007460000000000022,0.014029999999999987,50000,66100.0,1322.0,-373.00000000000114,14992.000000000064,Loss,0.0,-373.00000000000114,49.92000000000063,10885.99999999995,13220.0,1610.0999999999985,0.322
1052,2013-07-02 21:00:00+00:00,1.29788,1.30094,1.30328,1.29234,1.302178,0.0030600000000000627,0.01093999999999995,50000,65047.0,1300.94,153.00000000000313,15145.000000000065,Win,153.00000000000313,0.0,51.450000000000664,10732.999999999949,13009.4,1820.699999999999,0.30094
1059,2013-07-11 21:00:00+00:00,1.30973,1.30676,1.31004,1.29994,1.290762,-0.002970000000000139,0.010099999999999998,50000,65337.99999999999,1306.76,-148.50000000000696,14996.500000000058,Loss,0.0,-148.50000000000696,49.96500000000059,10881.499999999956,13067.599999999999,1762.5,0.30675999999999987
1060,2013-07-14 21:00:00+00:00,1.3078,1.30623,1.308,1.29934,1.29609,-0.0015700000000000713,0.008660000000000112,50000,65311.5,1306.23,-78.50000000000357,14918.000000000055,Loss,0.0,-78.50000000000357,49.180000000000554,10959.99999999996,13062.3,1767.7999999999993,0.30622999999999995
1061,2013-07-15 21:00:00+00:00,1.30622,1.31623,1.31746,1.30508,1.299914,0.010010000000000074,0.012380000000000058,50000,65811.5,1316.23,500.5000000000037,15418.500000000058,Win,500.5000000000037,0.0,54.18500000000057,10459.499999999956,13162.3,1667.7999999999993,0.3162299999999999
1062,2013-07-16 21:00:00+00:00,1.31625,1.31248,1.31786,1.30832,1.307544,-0.003769999999999829,0.009540000000000104,50000,65624.0,1312.48,-188.49999999999145,15230.000000000067,Loss,0.0,-188.49999999999145,52.30000000000068,10647.999999999947,13124.800000000001,1705.2999999999975,0.3124800000000001
1063,2013-07-17 21:00:00+00:00,1.31248,1.3109,1.31279,1.30663,1.310496,-0.0015800000000001369,0.006159999999999943,50000,65545.0,1310.9,-79.00000000000685,15151.00000000006,Loss,0.0,-79.00000000000685,51.51000000000061,10726.999999999955,13109.0,1721.0999999999985,0.3109
1064,2013-07-18 21:00:00+00:00,1.3109,1.31426,1.31548,1.30894,1.31073,0.0033600000000000296,0.00653999999999999,50000,65713.0,1314.26,168.00000000000148,15319.000000000062,Win,168.00000000000148,0.0,53.19000000000062,10558.999999999953,13142.6,1687.4999999999982,0.31426000000000004
1065,2013-07-21 21:00:00+00:00,1.31388,1.31854,1.32183,1.31364,1.311946,0.0046600000000001085,0.008190000000000142,50000,65927.0,1318.54,233.00000000000543,15552.000000000067,Win,233.00000000000543,0.0,55.52000000000068,10325.999999999947,13185.4,1644.699999999999,0.31854
1066,2013-07-22 21:00:00+00:00,1.31854,1.32242,1.32388,1.31638,1.31441,0.0038799999999998835,0.00749999999999984,50000,66121.0,1322.42,193.99999999999417,15746.000000000062,Win,193.99999999999417,0.0,57.46000000000062,10131.999999999953,13224.199999999999,1605.8999999999996,0.3224199999999999
1067,2013-07-23 21:00:00+00:00,1.32242,1.32006,1.32564,1.31768,1.315644,-0.0023599999999999177,0.007959999999999967,50000,66003.0,1320.06,-117.99999999999588,15628.000000000065,Loss,0.0,-117.99999999999588,56.28000000000066,10249.999999999949,13200.6,1629.4999999999982,0.32006
1068,2013-07-24 21:00:00+00:00,1.32005,1.32772,1.3296,1.31661,1.317158,0.007670000000000066,0.012989999999999835,50000,66386.0,1327.72,383.5000000000033,16011.50000000007,Win,383.5000000000033,0.0,60.1150000000007,9866.499999999945,13277.2,1552.8999999999978,0.32772000000000007
1069,2013-07-25 21:00:00+00:00,1.32771,1.32792,1.3297,1.32527,1.32052,0.00021000000000004349,0.004430000000000156,50000,66396.0,1327.92,10.500000000002174,16022.000000000073,Win,10.500000000002174,0.0,60.22000000000072,9855.999999999942,13279.2,1550.8999999999978,0.3279200000000001
1070,2013-07-28 21:00:00+00:00,1.32859,1.32622,1.32952,1.32392,1.323462,-0.0023699999999999832,0.005600000000000049,50000,66311.0,1326.22,-118.49999999999916,15903.500000000073,Loss,0.0,-118.49999999999916,59.03500000000073,9974.499999999942,13262.199999999999,1567.8999999999996,0.3262199999999999
1071,2013-07-29 21:00:00+00:00,1.3262,1.32623,1.33022,1.32344,1.324994,2.999999999997449e-05,0.006780000000000008,50000,66311.5,1326.23,1.4999999999987246,15905.000000000073,Win,1.4999999999987246,0.0,59.050000000000736,9972.999999999942,13262.300000000001,1567.7999999999975,0.32623000000000013
1072,2013-07-30 21:00:00+00:00,1.3262,1.33025,1.33452,1.32089,1.32575,0.004049999999999887,0.013630000000000031,50000,66512.5,1330.25,202.49999999999434,16107.500000000065,Win,202.49999999999434,0.0,61.07500000000066,9770.499999999949,13302.5,1527.5999999999985,0.33025
1073,2013-07-31 21:00:00+00:00,1.33024,1.32067,1.3311,1.31938,1.327788,-0.009570000000000078,0.011719999999999953,50000,66033.5,1320.67,-478.5000000000039,15629.000000000062,Loss,0.0,-478.5000000000039,56.29000000000062,10248.999999999953,13206.7,1623.3999999999978,0.32067000000000007
1074,2013-08-01 21:00:00+00:00,1.32068,1.3281,1.32942,1.31891,1.3263820000000002,0.007419999999999982,0.01051000000000002,50000,66405.0,1328.1000000000001,370.9999999999991,16000.000000000062,Win,370.9999999999991,0.0,60.00000000000061,9877.999999999953,13281.0,1549.0999999999985,0.3281
1076,2013-08-05 21:00:00+00:00,1.32582,1.33046,1.3323,1.32462,1.326246,0.0046399999999999775,0.007680000000000131,50000,66523.0,1330.46,231.99999999999886,16232.000000000062,Win,231.99999999999886,0.0,62.32000000000062,9645.999999999953,13304.6,1525.4999999999982,0.33046000000000003
1078,2013-08-07 21:00:00+00:00,1.33366,1.33811,1.34006,1.33282,1.327782,0.004449999999999843,0.007240000000000135,50000,66905.5,1338.1100000000001,222.49999999999216,16454.50000000005,Win,222.49999999999216,0.0,64.54500000000051,9423.499999999964,13381.099999999999,1449.0,0.33810999999999986
1079,2013-08-08 21:00:00+00:00,1.33812,1.33416,1.33904,1.33326,1.33127,-0.0039599999999999635,0.005780000000000118,50000,66708.0,1334.16,-197.99999999999818,16256.500000000055,Loss,0.0,-197.99999999999818,62.56500000000054,9621.49999999996,13341.6,1488.4999999999982,0.33416
1080,2013-08-11 21:00:00+00:00,1.33212,1.33004,1.33444,1.32774,1.332036,-0.002080000000000082,0.00670000000000015,50000,66502.0,1330.04,-104.00000000000409,16152.500000000051,Loss,0.0,-104.00000000000409,61.52500000000052,9725.499999999964,13300.4,1529.699999999999,0.33003999999999994
1081,2013-08-12 21:00:00+00:00,1.33004,1.3263,1.33174,1.32336,1.33288,-0.0037399999999998546,0.008379999999999832,50000,66315.0,1326.3,-186.99999999999272,15965.500000000058,Loss,0.0,-186.99999999999272,59.65500000000059,9912.499999999956,13263.0,1567.0999999999985,0.3263
1085,2013-08-18 21:00:00+00:00,1.33353,1.33348,1.33747,1.33152,1.330022,-5.0000000000105516e-05,0.0059499999999999,50000,66674.0,1333.48,-2.500000000005276,15963.000000000053,Loss,0.0,-2.500000000005276,59.630000000000535,9914.999999999962,13334.8,1495.2999999999993,0.33347999999999994
1086,2013-08-19 21:00:00+00:00,1.33348,1.34172,1.3452,1.33236,1.33071,0.008240000000000025,0.012839999999999963,50000,67086.0,1341.72,412.00000000000125,16375.000000000055,Win,412.00000000000125,0.0,63.750000000000554,9502.99999999996,13417.2,1412.8999999999978,0.3417200000000001
1087,2013-08-20 21:00:00+00:00,1.34164,1.33552,1.34273,1.33353,1.3337780000000001,-0.006119999999999903,0.009199999999999875,50000,66776.0,1335.52,-305.99999999999517,16069.000000000058,Loss,0.0,-305.99999999999517,60.69000000000058,9808.999999999956,13355.2,1474.8999999999978,0.3355200000000001
1088,2013-08-21 21:00:00+00:00,1.33548,1.33561,1.33734,1.32984,1.33577,0.00012999999999996348,0.007500000000000062,50000,66780.5,1335.6100000000001,6.499999999998174,16075.500000000056,Win,6.499999999998174,0.0,60.75500000000056,9802.499999999958,13356.1,1473.9999999999982,0.33561
1091,2013-08-26 21:00:00+00:00,1.33679,1.33929,1.33988,1.33225,1.33761,0.0025000000000001688,0.007630000000000026,50000,66964.5,1339.29,125.00000000000844,16200.500000000065,Win,125.00000000000844,0.0,62.00500000000066,9677.499999999949,13392.900000000001,1437.199999999997,0.33929000000000015
1093,2013-08-28 21:00:00+00:00,1.33395,1.3241,1.33432,1.32196,1.336834,-0.009849999999999914,0.012359999999999927,50000,66205.0,1324.1000000000001,-492.49999999999574,15708.00000000007,Loss,0.0,-492.49999999999574,57.08000000000069,10169.999999999945,13241.0,1589.0999999999985,0.3241
1099,2013-09-05 21:00:00+00:00,1.31202,1.31804,1.31894,1.3105,1.31807,0.006020000000000136,0.008440000000000003,50000,65902.0,1318.04,301.0000000000068,16009.000000000076,Win,301.0000000000068,0.0,60.09000000000076,9868.999999999938,13180.400000000001,1649.699999999997,0.31804000000000016
1102,2013-09-10 21:00:00+00:00,1.32678,1.3311,1.33246,1.3244,1.320258,0.0043199999999998795,0.008059999999999956,50000,66555.0,1331.1000000000001,215.99999999999397,16225.00000000007,Win,215.99999999999397,0.0,62.250000000000696,9652.999999999945,13311.0,1519.0999999999985,0.3311
1103,2013-09-11 21:00:00+00:00,1.3311,1.32992,1.3325,1.32566,1.322338,-0.0011799999999999589,0.006839999999999957,50000,66496.0,1329.92,-58.99999999999794,16166.000000000073,Loss,0.0,-58.99999999999794,61.660000000000736,9711.999999999942,13299.2,1530.8999999999978,0.32992000000000005
1104,2013-09-12 21:00:00+00:00,1.3299,1.32958,1.33217,1.32541,1.325914,-0.000320000000000098,0.006760000000000099,50000,66479.0,1329.58,-16.0000000000049,16150.000000000067,Loss,0.0,-16.0000000000049,61.50000000000067,9727.999999999947,13295.8,1534.2999999999993,0.32957999999999993
1105,2013-09-15 21:00:00+00:00,1.33553,1.3334,1.33858,1.33302,1.329758,-0.0021300000000001873,0.005560000000000009,50000,66670.0,1333.4,-106.50000000000936,16043.500000000058,Loss,0.0,-106.50000000000936,60.43500000000057,9834.499999999956,13334.0,1496.0999999999985,0.3334
1106,2013-09-16 21:00:00+00:00,1.33342,1.33587,1.33695,1.33252,1.331346,0.002449999999999841,0.004430000000000156,50000,66793.5,1335.8700000000001,122.49999999999206,16166.000000000051,Win,122.49999999999206,0.0,61.660000000000515,9711.999999999964,13358.699999999999,1471.3999999999996,0.3358699999999999
1107,2013-09-17 21:00:00+00:00,1.33588,1.35214,1.35423,1.33384,1.333166,0.01625999999999994,0.02039000000000013,50000,67607.0,1352.14,812.999999999997,16979.000000000047,Win,812.999999999997,0.0,69.79000000000046,8898.999999999967,13521.4,1308.699999999999,0.35213999999999995
1108,2013-09-18 21:00:00+00:00,1.35213,1.35294,1.35688,1.35012,1.337372,0.0008099999999999774,0.006760000000000099,50000,67647.0,1352.94,40.49999999999887,17019.500000000047,Win,40.49999999999887,0.0,70.19500000000048,8858.499999999967,13529.4,1300.699999999999,0.35294
1109,2013-09-19 21:00:00+00:00,1.35294,1.35251,1.35487,1.34981,1.34198,-0.00042999999999993044,0.0050600000000000644,50000,67625.5,1352.51,-21.499999999996522,16998.00000000005,Loss,0.0,-21.499999999996522,69.9800000000005,8879.999999999964,13525.1,1304.9999999999982,0.35251000000000005
1110,2013-09-22 21:00:00+00:00,1.3549,1.3493,1.35513,1.34797,1.345854,-0.005600000000000049,0.007160000000000055,50000,67465.0,1349.3,-280.00000000000244,16718.000000000047,Loss,0.0,-280.00000000000244,67.18000000000049,9159.999999999967,13493.0,1337.0999999999985,0.3493
1111,2013-09-23 21:00:00+00:00,1.3493,1.34734,1.35188,1.34646,1.3490300000000002,-0.0019599999999999618,0.00541999999999998,50000,67367.0,1347.34,-97.9999999999981,16620.00000000005,Loss,0.0,-97.9999999999981,66.2000000000005,9257.999999999964,13473.4,1356.699999999999,0.34734
1112,2013-09-24 21:00:00+00:00,1.34734,1.35258,1.35374,1.34619,1.3513220000000001,0.005239999999999911,0.007549999999999946,50000,67629.0,1352.58,261.99999999999557,16882.000000000044,Win,261.99999999999557,0.0,68.82000000000043,8995.99999999997,13525.8,1304.2999999999993,0.35257999999999995
1114,2013-09-26 21:00:00+00:00,1.34885,1.35228,1.35646,1.34742,1.350596,0.003429999999999822,0.009039999999999937,50000,67614.0,1352.28,171.4999999999911,17053.500000000036,Win,171.4999999999911,0.0,70.53500000000037,8824.499999999978,13522.8,1307.2999999999993,0.3522799999999999
1116,2013-09-29 21:00:00+00:00,1.34934,1.35262,1.35564,1.34778,1.350066,0.0032799999999999496,0.007859999999999978,50000,67631.0,1352.6200000000001,163.99999999999747,17217.500000000033,Win,163.99999999999747,0.0,72.17500000000032,8660.499999999982,13526.199999999999,1303.8999999999996,0.3526199999999999
1118,2013-10-01 21:00:00+00:00,1.35262,1.35785,1.36072,1.35048,1.351126,0.005230000000000068,0.010240000000000027,50000,67892.5,1357.8500000000001,261.5000000000034,17479.000000000036,Win,261.5000000000034,0.0,74.79000000000036,8398.999999999978,13578.5,1251.5999999999985,0.35785
1119,2013-10-02 21:00:00+00:00,1.35786,1.36184,1.36464,1.35776,1.352928,0.0039799999999998725,0.006879999999999997,50000,68092.0,1361.84,198.99999999999363,17678.00000000003,Win,198.99999999999363,0.0,76.78000000000029,8199.999999999985,13618.4,1211.699999999999,0.36183999999999994
1120,2013-10-03 21:00:00+00:00,1.36183,1.35574,1.36318,1.35384,1.354852,-0.006090000000000151,0.009340000000000126,50000,67787.0,1355.74,-304.50000000000756,17373.500000000022,Loss,0.0,-304.50000000000756,73.73500000000021,8504.499999999993,13557.4,1272.699999999999,0.35573999999999995
1121,2013-10-06 21:00:00+00:00,1.35646,1.3581,1.3591,1.35428,1.356276,0.0016400000000000858,0.0048200000000000465,50000,67905.0,1358.1000000000001,82.00000000000429,17455.50000000003,Win,82.00000000000429,0.0,74.55500000000028,8422.499999999985,13581.0,1249.0999999999985,0.3581
1122,2013-10-07 21:00:00+00:00,1.35808,1.3573,1.36072,1.35574,1.35737,-0.0007800000000000029,0.0049799999999999844,50000,67865.0,1357.3,-39.00000000000014,17416.50000000003,Loss,0.0,-39.00000000000014,74.16500000000028,8461.499999999985,13573.0,1257.0999999999985,0.3573
1123,2013-10-08 21:00:00+00:00,1.35728,1.3524,1.36048,1.34856,1.3583020000000001,-0.0048799999999999955,0.01191999999999993,50000,67620.0,1352.4,-243.99999999999977,17172.50000000003,Loss,0.0,-243.99999999999977,71.72500000000028,8705.499999999985,13524.0,1306.0999999999985,0.3524
1127,2013-10-14 21:00:00+00:00,1.35608,1.35236,1.35712,1.34794,1.354748,-0.0037199999999999456,0.009180000000000188,50000,67618.0,1352.3600000000001,-185.99999999999727,16986.50000000003,Loss,0.0,-185.99999999999727,69.8650000000003,8891.499999999985,13523.6,1306.4999999999982,0.35236000000000006
1128,2013-10-15 21:00:00+00:00,1.35238,1.35348,1.35675,1.34726,1.3537679999999999,0.001100000000000101,0.009489999999999998,50000,67674.0,1353.48,55.000000000005045,17041.500000000036,Win,55.000000000005045,0.0,70.41500000000036,8836.499999999978,13534.8,1295.2999999999993,0.3534799999999999
1131,2013-10-20 21:00:00+00:00,1.36834,1.36803,1.36888,1.3651,1.359558,-0.00030999999999981043,0.0037800000000001166,50000,68401.5,1368.03,-15.499999999990521,17026.000000000044,Loss,0.0,-15.499999999990521,70.26000000000043,8851.99999999997,13680.300000000001,1149.7999999999975,0.36803000000000013
1132,2013-10-21 21:00:00+00:00,1.36803,1.37811,1.37921,1.36622,1.361948,0.010079999999999867,0.012990000000000057,50000,68905.5,1378.1100000000001,503.99999999999335,17530.000000000036,Win,503.99999999999335,0.0,75.30000000000037,8347.999999999978,13781.1,1048.9999999999982,0.37811000000000006
1133,2013-10-22 21:00:00+00:00,1.37812,1.37756,1.37932,1.37416,1.3670959999999999,-0.000560000000000116,0.005160000000000053,50000,68878.0,1377.56,-28.000000000005798,17502.000000000033,Loss,0.0,-28.000000000005798,75.02000000000034,8375.999999999982,13775.599999999999,1054.5,0.37755999999999984
1134,2013-10-23 21:00:00+00:00,1.37754,1.3801,1.38256,1.37646,1.371916,0.0025600000000001177,0.006099999999999994,50000,69005.0,1380.1000000000001,128.00000000000588,17630.000000000036,Win,128.00000000000588,0.0,76.30000000000037,8247.999999999978,13801.000000000002,1029.0999999999967,0.38010000000000016
1135,2013-10-24 21:00:00+00:00,1.3801,1.38032,1.38327,1.37746,1.3744260000000001,0.00021999999999988695,0.005810000000000093,50000,69016.0,1380.32,10.999999999994348,17641.000000000033,Win,10.999999999994348,0.0,76.41000000000034,8236.999999999982,13803.2,1026.8999999999978,0.38032000000000005
1136,2013-10-27 21:00:00+00:00,1.38077,1.37848,1.38178,1.3775,1.3769120000000001,-0.0022900000000001253,0.0042800000000000615,50000,68924.0,1378.48,-114.50000000000627,17526.500000000025,Loss,0.0,-114.50000000000627,75.26500000000024,8351.499999999989,13784.8,1045.2999999999993,0.3784799999999999
1137,2013-10-28 21:00:00+00:00,1.37852,1.37456,1.38133,1.37364,1.37901,-0.0039599999999999635,0.007689999999999975,50000,68728.0,1374.56,-197.99999999999818,17328.50000000003,Loss,0.0,-197.99999999999818,73.2850000000003,8549.499999999985,13745.6,1084.4999999999982,0.37456000000000006
1149,2013-11-13 22:00:00+00:00,1.3487,1.34606,1.34974,1.34185,1.342136,-0.0026399999999999757,0.007889999999999953,50000,67303.0,1346.06,-131.99999999999878,17196.50000000003,Loss,0.0,-131.99999999999878,71.9650000000003,8681.499999999985,13460.6,1369.4999999999982,0.34606000000000003
1150,2013-11-14 22:00:00+00:00,1.3461,1.34961,1.3506,1.34324,1.342966,0.003509999999999902,0.007360000000000033,50000,67480.5,1349.6100000000001,175.4999999999951,17372.000000000025,Win,175.4999999999951,0.0,73.72000000000025,8505.999999999989,13496.1,1333.9999999999982,0.34961000000000003
1151,2013-11-17 22:00:00+00:00,1.34968,1.35054,1.3542,1.34746,1.345728,0.0008600000000000829,0.006739999999999968,50000,67527.0,1350.54,43.00000000000415,17415.00000000003,Win,43.00000000000415,0.0,74.15000000000029,8462.999999999985,13505.400000000001,1324.699999999997,0.35054000000000013
1152,2013-11-18 22:00:00+00:00,1.35056,1.35386,1.35475,1.34878,1.3477080000000001,0.0033000000000000806,0.005969999999999809,50000,67693.0,1353.8600000000001,165.00000000000404,17580.000000000033,Win,165.00000000000404,0.0,75.80000000000034,8297.999999999982,13538.6,1291.4999999999982,0.35386000000000006
1153,2013-11-19 22:00:00+00:00,1.35385,1.34382,1.35798,1.34152,1.349778,-0.010029999999999983,0.01645999999999992,50000,67191.0,1343.82,-501.49999999999915,17078.500000000033,Loss,0.0,-501.49999999999915,70.78500000000032,8799.499999999982,13438.2,1391.8999999999978,0.34382000000000007
1154,2013-11-20 22:00:00+00:00,1.3438,1.34818,1.34866,1.33992,1.348798,0.0043799999999998285,0.00873999999999997,50000,67409.0,1348.18,218.99999999999142,17297.500000000025,Win,218.99999999999142,0.0,72.97500000000025,8580.499999999989,13481.8,1348.2999999999993,0.34817999999999993
1157,2013-11-25 22:00:00+00:00,1.35165,1.35726,1.3575,1.35153,1.350478,0.005609999999999893,0.005970000000000031,50000,67863.0,1357.26,280.49999999999466,17578.000000000022,Win,280.49999999999466,0.0,75.78000000000023,8299.999999999993,13572.599999999999,1257.5,0.35725999999999986
1158,2013-11-26 22:00:00+00:00,1.35724,1.35796,1.3613,1.3558,1.351156,0.0007200000000000539,0.00550000000000006,50000,67898.0,1357.96,36.0000000000027,17614.000000000022,Win,36.0000000000027,0.0,76.14000000000021,8263.999999999993,13579.6,1250.4999999999982,0.35796000000000006
1159,2013-11-27 22:00:00+00:00,1.35797,1.36054,1.36191,1.3564,1.35399,0.0025700000000001832,0.005509999999999904,50000,68027.0,1360.54,128.50000000000915,17742.500000000033,Win,128.50000000000915,0.0,77.42500000000032,8135.499999999982,13605.400000000001,1224.699999999997,0.36054000000000014
1160,2013-11-28 22:00:00+00:00,1.36054,1.35912,1.36218,1.35802,1.356466,-0.0014199999999999768,0.0041599999999999415,50000,67956.0,1359.1200000000001,-70.99999999999883,17671.500000000033,Loss,0.0,-70.99999999999883,76.71500000000033,8206.499999999982,13591.2,1238.8999999999978,0.35912000000000005
1161,2013-12-01 22:00:00+00:00,1.35892,1.3542,1.3616,1.3526,1.357264,-0.0047199999999998354,0.008999999999999897,50000,67710.0,1354.2,-235.99999999999176,17435.50000000004,Loss,0.0,-235.99999999999176,74.35500000000039,8442.499999999975,13542.0,1288.0999999999985,0.3542
1162,2013-12-02 22:00:00+00:00,1.35422,1.35877,1.36139,1.35244,1.3577780000000002,0.004550000000000054,0.008950000000000014,50000,67938.5,1358.77,227.5000000000027,17663.000000000044,Win,227.5000000000027,0.0,76.63000000000044,8214.99999999997,13587.7,1242.3999999999978,0.3587700000000001
1164,2013-12-04 22:00:00+00:00,1.35928,1.36672,1.36772,1.35432,1.35834,0.007439999999999891,0.013400000000000079,50000,68336.0,1366.72,371.99999999999454,18035.000000000036,Win,371.99999999999454,0.0,80.35000000000036,7842.999999999978,13667.199999999999,1162.8999999999996,0.3667199999999999
1165,2013-12-05 22:00:00+00:00,1.3667,1.37062,1.37066,1.36184,1.359572,0.0039199999999999235,0.00882000000000005,50000,68531.0,1370.6200000000001,195.9999999999962,18231.000000000036,Win,195.9999999999962,0.0,82.31000000000037,7646.999999999978,13706.199999999999,1123.8999999999996,0.3706199999999999
1166,2013-12-08 22:00:00+00:00,1.37144,1.37386,1.37464,1.36944,1.362076,0.0024200000000000887,0.0052000000000000934,50000,68693.0,1373.8600000000001,121.00000000000443,18352.000000000036,Win,121.00000000000443,0.0,83.52000000000037,7525.999999999978,13738.6,1091.4999999999982,0.37386
1167,2013-12-09 22:00:00+00:00,1.37384,1.37607,1.37951,1.3734,1.366,0.0022299999999999542,0.00611000000000006,50000,68803.5,1376.07,111.49999999999771,18463.500000000036,Win,111.49999999999771,0.0,84.63500000000037,7414.499999999978,13760.699999999999,1069.3999999999996,0.3760699999999999
1168,2013-12-10 22:00:00+00:00,1.37604,1.3786,1.38108,1.37405,1.36946,0.0025600000000001177,0.007030000000000092,50000,68930.0,1378.6000000000001,128.00000000000588,18591.500000000044,Win,128.00000000000588,0.0,85.91500000000043,7286.499999999971,13786.0,1044.0999999999985,0.3786
1169,2013-12-11 22:00:00+00:00,1.37858,1.3753,1.38034,1.37375,1.37332,-0.0032799999999999496,0.006589999999999874,50000,68765.0,1375.3,-163.99999999999747,18427.500000000044,Loss,0.0,-163.99999999999747,84.27500000000043,7450.499999999971,13753.0,1077.0999999999985,0.3753
1170,2013-12-12 22:00:00+00:00,1.3753,1.37432,1.37692,1.37094,1.3750399999999998,-0.0009799999999999809,0.005979999999999874,50000,68716.0,1374.32,-48.99999999999905,18378.500000000044,Loss,0.0,-48.99999999999905,83.78500000000044,7499.499999999971,13743.2,1086.8999999999978,0.3743200000000001
1171,2013-12-15 22:00:00+00:00,1.37301,1.37608,1.37988,1.37284,1.375354,0.003069999999999906,0.007039999999999935,50000,68804.0,1376.08,153.4999999999953,18532.00000000004,Win,153.4999999999953,0.0,85.32000000000039,7345.9999999999745,13760.8,1069.2999999999993,0.3760799999999999
1173,2013-12-17 22:00:00+00:00,1.37682,1.3685,1.38118,1.36745,1.375954,-0.008319999999999883,0.01373000000000002,50000,68425.0,1368.5,-415.99999999999415,18116.000000000044,Loss,0.0,-415.99999999999415,81.16000000000044,7761.999999999971,13685.0,1145.0999999999985,0.3685
1174,2013-12-18 22:00:00+00:00,1.3685,1.36612,1.36939,1.36496,1.373938,-0.0023800000000000487,0.004430000000000156,50000,68306.0,1366.1200000000001,-119.00000000000244,17997.000000000044,Loss,0.0,-119.00000000000244,79.97000000000043,7880.999999999971,13661.2,1168.8999999999978,0.36612000000000006
1179,2013-12-26 22:00:00+00:00,1.36911,1.37497,1.38942,1.36877,1.3680720000000002,0.005859999999999976,0.020650000000000057,50000,68748.5,1374.97,292.9999999999988,18290.000000000044,Win,292.9999999999988,0.0,82.90000000000045,7587.999999999971,13749.7,1080.3999999999978,0.3749700000000001
1180,2013-12-29 22:00:00+00:00,1.37586,1.3802,1.38192,1.37284,1.370018,0.0043400000000000105,0.009079999999999977,50000,69010.0,1380.2,217.0000000000005,18507.000000000044,Win,217.0000000000005,0.0,85.07000000000045,7370.999999999971,13802.000000000002,1028.0999999999967,0.3802000000000002
1181,2013-12-30 22:00:00+00:00,1.38016,1.3788,1.38128,1.37598,1.3725740000000002,-0.0013600000000000279,0.005300000000000082,50000,68940.0,1378.8,-68.00000000000139,18439.00000000004,Loss,0.0,-68.00000000000139,84.39000000000041,7438.9999999999745,13788.0,1042.0999999999985,0.3788
1182,2014-01-01 22:00:00+00:00,1.37525,1.36722,1.37756,1.36296,1.373696,-0.008029999999999982,0.014599999999999946,50000,68361.0,1367.22,-401.4999999999991,18037.50000000004,Loss,0.0,-401.4999999999991,80.3750000000004,7840.4999999999745,13672.2,1157.8999999999978,0.36722000000000005
1183,2014-01-02 22:00:00+00:00,1.36728,1.35888,1.36745,1.35825,1.373532,-0.008399999999999963,0.009200000000000097,50000,67944.0,1358.88,-419.9999999999982,17617.500000000044,Loss,0.0,-419.9999999999982,76.17500000000044,8260.49999999997,13588.800000000001,1241.2999999999975,0.3588800000000001
1189,2014-01-12 22:00:00+00:00,1.36796,1.36712,1.36849,1.36374,1.362162,-0.0008400000000001739,0.004750000000000032,50000,68356.0,1367.1200000000001,-42.0000000000087,17575.500000000033,Loss,0.0,-42.0000000000087,75.75500000000032,8302.499999999982,13671.199999999999,1158.8999999999996,0.3671199999999999
1190,2014-01-13 22:00:00+00:00,1.36712,1.36788,1.36996,1.3649,1.363,0.0007600000000000939,0.0050600000000000644,50000,68394.0,1367.88,38.0000000000047,17613.500000000036,Win,38.0000000000047,0.0,76.13500000000037,8264.499999999978,13678.8,1151.2999999999993,0.36787999999999993
1191,2014-01-14 22:00:00+00:00,1.36788,1.36053,1.36814,1.35812,1.364264,-0.007349999999999968,0.010019999999999918,50000,68026.5,1360.53,-367.4999999999984,17246.00000000004,Loss,0.0,-367.4999999999984,72.46000000000039,8631.999999999975,13605.3,1224.7999999999993,0.3605299999999999
1192,2014-01-15 22:00:00+00:00,1.36052,1.36198,1.36499,1.35832,1.364856,0.0014600000000000168,0.006669999999999954,50000,68099.0,1361.98,73.00000000000084,17319.00000000004,Win,73.00000000000084,0.0,73.1900000000004,8558.999999999975,13619.8,1210.2999999999993,0.3619799999999999
1199,2014-01-26 22:00:00+00:00,1.36786,1.36733,1.37169,1.36532,1.360702,-0.0005300000000001415,0.006369999999999987,50000,68366.5,1367.33,-26.500000000007073,17292.500000000033,Loss,0.0,-26.500000000007073,72.92500000000032,8585.499999999982,13673.3,1156.7999999999993,0.36732999999999993
1200,2014-01-27 22:00:00+00:00,1.36732,1.36708,1.36886,1.3629,1.363124,-0.00024000000000001798,0.005959999999999965,50000,68354.0,1367.08,-12.000000000000899,17280.500000000033,Loss,0.0,-12.000000000000899,72.80500000000032,8597.499999999982,13670.800000000001,1159.2999999999975,0.36708000000000013
1201,2014-01-28 22:00:00+00:00,1.36709,1.36626,1.36848,1.36032,1.3653179999999998,-0.0008299999999998864,0.008159999999999945,50000,68313.0,1366.26,-41.499999999994316,17239.000000000036,Loss,0.0,-41.499999999994316,72.39000000000036,8638.999999999978,13662.6,1167.4999999999982,0.36626000000000003
