Price,Close,High,Low,Open,Volume
Ticker,MYM=F,MYM=F,MYM=F,MYM=F,MYM=F
Date,,,,,
2022-03-07,32782.0,33543.0,32688.0,33469.0,257738
2022-03-08,32602.0,33371.0,32305.0,32718.0,323477
2022-03-09,33265.0,33442.0,32515.0,32585.0,207545
2022-03-10,33152.0,33290.0,32798.0,33290.0,148503
2022-03-11,32925.0,33691.0,32902.0,33168.0,116548
2022-03-14,32944.0,33396.0,32814.0,32994.0,73954
2022-03-15,33532.0,33618.0,32682.0,32988.0,58494
2022-03-16,34059.0,34161.0,33389.0,33452.0,43542
2022-03-17,34461.0,34491.0,33864.0,34109.0,26530
2022-03-18,34414.0,34422.0,34209.0,34335.0,138049
2022-03-21,34436.0,34693.0,34228.0,34663.0,141217
2022-03-22,34709.0,34775.0,34329.0,34500.0,115108
2022-03-23,34250.0,34792.0,34217.0,34700.0,113171
2022-03-24,34604.0,34656.0,34213.0,34250.0,106278
2022-03-25,34759.0,34839.0,34523.0,34634.0,115975
2022-03-28,34853.0,34885.0,34445.0,34754.0,109165
2022-03-29,35190.0,35280.0,34824.0,34837.0,133961
2022-03-30,35117.0,35257.0,34955.0,35135.0,105045
2022-03-31,34618.0,35213.0,34590.0,35127.0,109831
2022-04-01,34718.0,34806.0,34439.0,34700.0,120437
2022-04-04,34829.0,34848.0,34514.0,34695.0,91375
2022-04-05,34550.0,35015.0,34468.0,34821.0,119363
2022-04-06,34399.0,34609.0,34179.0,34561.0,157731
2022-04-07,34490.0,34614.0,34093.0,34359.0,142138
2022-04-08,34613.0,34818.0,34368.0,34485.0,116163
2022-04-11,34219.0,34667.0,34181.0,34620.0,129311
2022-04-12,34139.0,34583.0,34010.0,34233.0,154585
2022-04-13,34482.0,34512.0,34052.0,34170.0,127889
2022-04-14,34358.0,34795.0,34340.0,34452.0,130158
2022-04-18,34313.0,34529.0,34180.0,34395.0,108918
2022-04-19,34841.0,34896.0,34226.0,34380.0,148828
2022-04-20,35079.0,35234.0,34728.0,34779.0,141384
2022-04-21,34709.0,35414.0,34638.0,35162.0,157335
2022-04-22,33728.0,34720.0,33593.0,34685.0,194470
2022-04-25,33965.0,34020.0,33231.0,33643.0,259376
2022-04-26,33160.0,34038.0,33080.0,33963.0,219729
2022-04-27,33226.0,33611.0,33014.0,33144.0,295481
2022-04-28,33828.0,33969.0,33154.0,33321.0,189496
2022-04-29,32882.0,33904.0,32820.0,33729.0,194805
2022-05-02,32980.0,33144.0,32358.0,32973.0,255445
2022-05-03,33033.0,33254.0,32807.0,33005.0,187453
2022-05-04,33969.0,34028.0,32920.0,33033.0,207106
2022-05-05,32910.0,34019.0,32589.0,33916.0,244473
2022-05-06,32809.0,32970.0,32376.0,32940.0,224079
2022-05-09,32161.0,32688.0,32038.0,32656.0,206902
2022-05-10,32087.0,32664.0,31805.0,32220.0,304968
2022-05-11,31743.0,32506.0,31714.0,32056.0,309727
2022-05-12,31652.0,31893.0,31149.0,31833.0,317080
2022-05-13,32120.0,32201.0,31540.0,31540.0,197845
2022-05-16,32159.0,32453.0,31867.0,32146.0,191654
2022-05-17,32581.0,32693.0,32113.0,32148.0,185171
2022-05-18,31440.0,32653.0,31299.0,32601.0,244661
2022-05-19,31202.0,31523.0,30956.0,31390.0,267358
2022-05-20,31213.0,31546.0,30588.0,31220.0,197616
2022-05-23,31839.0,31925.0,31268.0,31268.0,176095
2022-05-24,31880.0,31973.0,31317.0,31806.0,176485
2022-05-25,32076.0,32214.0,31684.0,31937.0,196024
2022-05-26,32600.0,32734.0,31997.0,32075.0,142925
2022-05-27,33158.0,33240.0,32485.0,32563.0,103128
2022-05-31,32971.0,33434.0,32721.0,33211.0,232937
2022-06-01,32798.0,33254.0,32563.0,33049.0,165164
2022-06-02,33223.0,33263.0,32490.0,32795.0,150570
2022-06-03,32888.0,33315.0,32824.0,33240.0,141918
2022-06-06,32912.0,33229.0,32806.0,32945.0,124932
2022-06-07,33165.0,33196.0,32603.0,32913.0,128163
2022-06-08,32889.0,33168.0,32805.0,33101.0,123302
2022-06-09,32263.0,33110.0,32252.0,32914.0,149004
2022-06-10,31388.0,32340.0,31366.0,32263.0,101637
2022-06-13,30527.0,31340.0,30363.0,31330.0,78447
2022-06-14,30375.0,30873.0,30139.0,30507.0,66377
2022-06-15,30661.0,31011.0,30171.0,30410.0,53294
2022-06-16,29928.0,30943.0,29741.0,30713.0,54162
2022-06-17,29806.0,30210.0,29806.0,29994.0,214850
2022-06-21,30525.0,30646.0,29740.0,29930.0,177185
2022-06-22,30471.0,30774.0,30007.0,30541.0,173579
2022-06-23,30672.0,30699.0,30245.0,30467.0,160447
2022-06-24,31487.0,31508.0,30537.0,30562.0,127838
2022-06-27,31421.0,31695.0,31331.0,31483.0,136050
2022-06-28,30933.0,31867.0,30902.0,31470.0,166109
2022-06-29,30999.0,31144.0,30858.0,30975.0,165026
2022-06-30,30781.0,31042.0,30406.0,31021.0,221067
2022-07-01,31061.0,31116.0,30422.0,30720.0,173408
2022-07-05,30936.0,31221.0,30328.0,31041.0,215205
2022-07-06,31013.0,31204.0,30739.0,30955.0,189258
2022-07-07,31367.0,31403.0,30898.0,31002.0,114521
2022-07-08,31310.0,31490.0,31186.0,31317.0,146960
2022-07-11,31140.0,31345.0,31042.0,31332.0,120553
2022-07-12,30966.0,31328.0,30829.0,31158.0,147155
2022-07-13,30758.0,31300.0,30475.0,30980.0,184483
2022-07-14,30604.0,30774.0,30110.0,30709.0,178116
2022-07-15,31247.0,31263.0,30496.0,30630.0,130604
2022-07-18,31047.0,31617.0,30947.0,31289.0,131176
2022-07-19,31791.0,31850.0,31031.0,31065.0,136571
2022-07-20,31853.0,31980.0,31621.0,31817.0,142855
2022-07-21,32007.0,32032.0,31503.0,31790.0,155347
2022-07-22,31875.0,32194.0,31704.0,31996.0,140419
2022-07-25,31967.0,32063.0,31772.0,31876.0,112675
2022-07-26,31732.0,31922.0,31666.0,31861.0,156885
2022-07-27,32172.0,32315.0,31756.0,31770.0,142403
2022-07-28,32490.0,32608.0,31944.0,32161.0,176427
2022-07-29,32825.0,32888.0,32456.0,32560.0,131848
2022-08-01,32767.0,32937.0,32601.0,32815.0,128930
2022-08-02,32365.0,32797.0,32350.0,32753.0,139620
2022-08-03,32770.0,32872.0,32343.0,32387.0,103624
2022-08-04,32681.0,32870.0,32602.0,32770.0,103094
2022-08-05,32757.0,32786.0,32431.0,32682.0,112166
2022-08-08,32792.0,33065.0,32664.0,32727.0,109969
2022-08-09,32737.0,32883.0,32661.0,32838.0,90975
2022-08-10,33260.0,33330.0,32679.0,32773.0,112955
2022-08-11,33304.0,33626.0,33253.0,33298.0,111237
2022-08-12,33718.0,33729.0,33294.0,33339.0,87079
2022-08-15,33873.0,33925.0,33486.0,33709.0,89360
2022-08-16,34118.0,34245.0,33785.0,33850.0,100339
2022-08-17,33963.0,34177.0,33805.0,34127.0,106625
2022-08-18,33981.0,34056.0,33822.0,33996.0,85107
2022-08-19,33706.0,34008.0,33616.0,33981.0,94408
2022-08-22,33056.0,33660.0,33000.0,33660.0,97478
2022-08-23,32901.0,33177.0,32844.0,33101.0,96410
2022-08-24,32958.0,33084.0,32753.0,32889.0,90228
2022-08-25,33273.0,33290.0,32871.0,32962.0,101829
2022-08-26,32263.0,33444.0,32153.0,33257.0,152192
2022-08-29,32075.0,32301.0,31925.0,32118.0,132036
2022-08-30,31775.0,32348.0,31615.0,32126.0,139146
2022-08-31,31532.0,32001.0,31501.0,31788.0,149221
2022-09-01,31663.0,31678.0,31224.0,31574.0,147870
2022-09-02,31312.0,32029.0,31181.0,31663.0,167083
2022-09-06,31166.0,31593.0,31041.0,31322.0,183516
2022-09-07,31577.0,31644.0,30975.0,31156.0,111162
2022-09-08,31766.0,31805.0,31303.0,31592.0,138092
2022-09-09,32164.0,32234.0,31768.0,31783.0,63213
2022-09-12,32386.0,32506.0,32141.0,32202.0,40520
2022-09-13,31103.0,32724.0,31021.0,32387.0,55078
2022-09-14,31149.0,31285.0,30890.0,31184.0,32141
2022-09-15,30974.0,31280.0,30880.0,31206.0,25045
2022-09-16,30645.0,30988.0,30513.0,30925.0,136737
2022-09-19,31117.0,31184.0,30588.0,30951.0,117367
2022-09-20,30801.0,31256.0,30557.0,31151.0,124813
2022-09-21,30282.0,31119.0,30202.0,30818.0,213235
2022-09-22,30149.0,30495.0,30048.0,30242.0,161631
2022-09-23,29669.0,30239.0,29313.0,30181.0,172332
2022-09-26,29343.0,29736.0,29227.0,29647.0,175431
2022-09-27,29203.0,29730.0,29017.0,29370.0,179054
2022-09-28,29750.0,29886.0,28883.0,29284.0,222031
2022-09-29,29285.0,29784.0,29047.0,29750.0,173466
2022-09-30,28801.0,29549.0,28766.0,29297.0,187174
2022-10-03,29538.0,29701.0,28638.0,28769.0,155499
2022-10-04,30365.0,30399.0,29499.0,29553.0,165528
2022-10-05,30310.0,30512.0,29934.0,30355.0,148095
2022-10-06,29982.0,30486.0,29903.0,30316.0,164917
2022-10-07,29353.0,30126.0,29188.0,29960.0,157753
2022-10-10,29260.0,29538.0,29055.0,29290.0,146987
2022-10-11,29266.0,29658.0,28946.0,29284.0,182629
2022-10-12,29261.0,29525.0,29177.0,29338.0,155049
2022-10-13,30091.0,30217.0,28671.0,29307.0,281749
2022-10-14,29708.0,30479.0,29650.0,30106.0,244868
2022-10-17,30230.0,30364.0,29620.0,29659.0,145898
2022-10-18,30576.0,30877.0,30302.0,30318.0,201428
2022-10-19,30460.0,30818.0,30254.0,30707.0,161038
2022-10-20,30353.0,30857.0,30287.0,30509.0,170443
2022-10-21,31123.0,31197.0,30104.0,30416.0,212845
2022-10-24,31545.0,31640.0,30921.0,31190.0,182632
2022-10-25,31877.0,31915.0,31344.0,31505.0,136109
2022-10-26,31872.0,32214.0,31744.0,31858.0,163099
2022-10-27,32074.0,32422.0,31872.0,31960.0,186254
2022-10-28,32896.0,33003.0,31884.0,32070.0,167061
2022-10-31,32775.0,32942.0,32617.0,32921.0,132738
2022-11-01,32685.0,33027.0,32509.0,32781.0,148049
2022-11-02,32178.0,33108.0,32122.0,32650.0,226346
2022-11-03,32017.0,32273.0,31737.0,32199.0,173615
2022-11-04,32428.0,32631.0,31872.0,32000.0,225783
2022-11-07,32838.0,32904.0,32150.0,32332.0,145288
2022-11-08,33175.0,33367.0,32765.0,32806.0,154114
2022-11-09,32527.0,33226.0,32481.0,33134.0,166455
2022-11-10,33712.0,33800.0,32516.0,32552.0,201615
2022-11-11,33763.0,33986.0,33408.0,33789.0,174001
2022-11-14,33561.0,33982.0,33549.0,33668.0,144142
2022-11-15,33605.0,34027.0,33324.0,33629.0,215175
2022-11-16,33591.0,33734.0,33469.0,33569.0,153259
2022-11-17,33581.0,33732.0,33190.0,33658.0,152642
2022-11-18,33775.0,33854.0,33469.0,33580.0,140912
2022-11-21,33735.0,33899.0,33585.0,33759.0,105862
2022-11-22,34126.0,34138.0,33659.0,33739.0,107480
2022-11-23,34211.0,34278.0,34015.0,34137.0,99186
2022-11-25,34356.0,34407.0,34206.0,34255.0,66621
2022-11-28,33871.0,34351.0,33806.0,34351.0,121017
2022-11-29,33857.0,33982.0,33669.0,33852.0,108043
2022-11-30,34599.0,34648.0,33623.0,33852.0,176346
2022-12-01,34429.0,34708.0,34157.0,34611.0,145144
2022-12-02,34459.0,34528.0,33935.0,34408.0,141068
2022-12-05,33986.0,34461.0,33883.0,34422.0,102982
2022-12-06,33633.0,34087.0,33450.0,34000.0,122714
2022-12-07,33625.0,33812.0,33462.0,33653.0,130706
2022-12-08,33803.0,33931.0,33483.0,33632.0,103145
2022-12-09,33498.0,33957.0,33475.0,33800.0,98241
2022-12-12,34017.0,34026.0,33433.0,33478.0,47996
2022-12-13,34133.0,35044.0,33910.0,33968.0,97270
2022-12-14,33993.0,34424.0,33715.0,34146.0,52918
2022-12-15,33212.0,34090.0,33020.0,34027.0,48880
2022-12-16,32966.0,33272.0,32778.0,33172.0,144280
2022-12-19,32973.0,33279.0,32791.0,33108.0,107082
2022-12-20,33053.0,33205.0,32686.0,32944.0,136426
2022-12-21,33569.0,33644.0,33140.0,33140.0,109161
2022-12-22,33208.0,33663.0,32752.0,33628.0,126459
2022-12-23,33375.0,33411.0,32988.0,33195.0,133021
2022-12-27,33416.0,33613.0,33241.0,33390.0,95317
2022-12-28,33046.0,33566.0,33025.0,33407.0,103101
2022-12-29,33375.0,33458.0,32996.0,33062.0,79932
2022-12-30,33285.0,33374.0,32988.0,33374.0,96741
2023-01-03,33278.0,33647.0,32980.0,33357.0,155752
2023-01-04,33416.0,33563.0,33171.0,33243.0,161868
2023-01-05,33070.0,33467.0,32943.0,33387.0,141002
2023-01-06,33772.0,33862.0,33028.0,33094.0,177826
2023-01-09,33670.0,34079.0,33630.0,33780.0,119349
2023-01-10,33849.0,33870.0,33489.0,33672.0,132426
2023-01-11,34110.0,34128.0,33826.0,33865.0,97218
2023-01-12,34319.0,34423.0,33854.0,34119.0,172742
2023-01-13,34416.0,34464.0,34005.0,34306.0,119018
2023-01-17,34020.0,34491.0,33970.0,34433.0,144602
2023-01-18,33386.0,34130.0,33365.0,34026.0,157490
2023-01-19,33139.0,33392.0,33066.0,33388.0,145881
2023-01-20,33474.0,33481.0,33031.0,33179.0,132099
2023-01-23,33727.0,33881.0,33403.0,33479.0,135221
2023-01-24,33826.0,33903.0,33473.0,33734.0,133399
2023-01-25,33823.0,33866.0,33347.0,33843.0,142138
2023-01-26,34023.0,34043.0,33700.0,33789.0,128323
2023-01-27,34046.0,34241.0,33899.0,33997.0,130302
2023-01-30,33785.0,34123.0,33762.0,34025.0,141310
2023-01-31,34156.0,34164.0,33580.0,33811.0,141111
2023-02-01,34148.0,34407.0,33626.0,34145.0,183440
2023-02-02,34097.0,34218.0,33856.0,34150.0,187253
2023-02-03,33962.0,34228.0,33825.0,34047.0,181569
2023-02-06,33934.0,34009.0,33686.0,33888.0,109782
2023-02-07,34206.0,34281.0,33661.0,33920.0,165945
2023-02-08,33995.0,34213.0,33919.0,34149.0,109402
2023-02-09,33734.0,34288.0,33629.0,33996.0,120270
2023-02-10,33895.0,33925.0,33543.0,33750.0,118263
2023-02-13,34268.0,34288.0,33759.0,33915.0,84444
2023-02-14,34121.0,34551.0,33850.0,34286.0,162605
2023-02-15,34174.0,34192.0,33870.0,34110.0,104087
2023-02-16,33739.0,34233.0,33710.0,34151.0,129035
2023-02-17,33866.0,33888.0,33512.0,33715.0,121143
2023-02-21,33162.0,33875.0,33141.0,33851.0,125005
2023-02-22,33079.0,33276.0,32975.0,33183.0,116690
2023-02-23,33182.0,33293.0,32815.0,33106.0,111814
2023-02-24,32826.0,33196.0,32654.0,33146.0,115007
2023-02-27,32909.0,33212.0,32787.0,32846.0,98207
2023-02-28,32682.0,33021.0,32608.0,32916.0,103588
2023-03-01,32693.0,32863.0,32527.0,32654.0,126828
2023-03-02,33018.0,33106.0,32639.0,32850.0,109130
2023-03-03,33414.0,33431.0,32954.0,33008.0,91838
2023-03-06,33451.0,33592.0,33356.0,33409.0,79946
2023-03-07,32864.0,33513.0,32840.0,33446.0,109330
2023-03-08,32813.0,32938.0,32626.0,32880.0,118420
2023-03-09,32259.0,33002.0,32190.0,32833.0,136147
2023-03-10,31918.0,32435.0,31791.0,32265.0,275499
2023-03-13,31830.0,32385.0,31530.0,32008.0,215347
2023-03-14,32161.0,32313.0,31800.0,31925.0,54895
2023-03-15,31872.0,32201.0,31427.0,32140.0,76666
2023-03-16,32249.0,32284.0,31566.0,31872.0,38669
2023-03-17,32106.0,32340.0,31926.0,32193.0,157677
2023-03-20,32456.0,32513.0,31656.0,32140.0,186479
2023-03-21,32774.0,32834.0,32440.0,32472.0,111908
2023-03-22,32258.0,32995.0,32231.0,32793.0,150047
2023-03-23,32319.0,32727.0,32060.0,32302.0,168203
2023-03-24,32434.0,32485.0,31944.0,32360.0,186545
2023-03-27,32631.0,32769.0,32418.0,32494.0,128536
2023-03-28,32588.0,32787.0,32487.0,32682.0,105416
2023-03-29,32903.0,32924.0,32617.0,32618.0,95221
2023-03-30,33044.0,33124.0,32863.0,32907.0,100022
2023-03-31,33460.0,33549.0,33003.0,33050.0,92906
2023-04-03,33786.0,33821.0,33435.0,33442.0,93825
2023-04-04,33577.0,33879.0,33455.0,33768.0,108019
2023-04-05,33656.0,33725.0,33503.0,33622.0,97514
2023-04-06,33659.0,33716.0,33492.0,33619.0,9568
2023-04-10,33751.0,33785.0,33508.0,33717.0,69569
2023-04-11,33852.0,33953.0,33731.0,33766.0,74142
2023-04-12,33813.0,34119.0,33760.0,33876.0,116272
2023-04-13,34190.0,34217.0,33746.0,33787.0,89536
2023-04-14,34037.0,34299.0,33876.0,34150.0,120288
2023-04-17,34129.0,34146.0,33940.0,34105.0,73764
2023-04-18,34124.0,34281.0,33928.0,34119.0,90540
2023-04-19,34033.0,34119.0,33942.0,34097.0,75876
2023-04-20,33909.0,34032.0,33803.0,34016.0,87675
2023-04-21,33950.0,33996.0,33812.0,33903.0,87462
2023-04-24,34001.0,34023.0,33776.0,33921.0,67179
2023-04-25,33652.0,34009.0,33643.0,33986.0,94905
2023-04-26,33424.0,33762.0,33347.0,33704.0,119341
2023-04-27,33929.0,33967.0,33420.0,33460.0,106859
2023-04-28,34200.0,34234.0,33751.0,33894.0,102305
2023-05-01,34152.0,34363.0,34105.0,34212.0,66443
2023-05-02,33772.0,34188.0,33510.0,34127.0,128812
2023-05-03,33492.0,33908.0,33401.0,33747.0,134114
2023-05-04,33196.0,33561.0,33004.0,33405.0,165185
2023-05-05,33739.0,33822.0,33181.0,33186.0,99512
2023-05-08,33685.0,33849.0,33568.0,33752.0,67639
2023-05-09,33637.0,33727.0,33539.0,33683.0,60682
2023-05-10,33602.0,33855.0,33298.0,33647.0,139508
2023-05-11,33371.0,33683.0,33181.0,33585.0,108714
2023-05-12,33355.0,33543.0,33162.0,33383.0,99511
2023-05-15,33398.0,33505.0,33212.0,33323.0,87389
2023-05-16,33060.0,33397.0,33032.0,33396.0,96095
2023-05-17,33478.0,33541.0,33061.0,33089.0,112920
2023-05-18,33618.0,33651.0,33280.0,33466.0,126061
2023-05-19,33496.0,33731.0,33393.0,33623.0,123622
2023-05-22,33360.0,33586.0,33272.0,33441.0,99841
2023-05-23,33132.0,33480.0,33070.0,33387.0,117043
2023-05-24,32854.0,33184.0,32807.0,33149.0,132850
2023-05-25,32806.0,32914.0,32619.0,32883.0,141911
2023-05-26,33125.0,33201.0,32724.0,32808.0,122072
2023-05-30,33089.0,33313.0,32921.0,33222.0,129107
2023-05-31,32979.0,33079.0,32794.0,33064.0,109868
2023-06-01,33103.0,33213.0,32738.0,32927.0,115060
2023-06-02,33817.0,33864.0,33113.0,33124.0,123183
2023-06-05,33619.0,33896.0,33592.0,33820.0,100311
2023-06-06,33617.0,33686.0,33448.0,33601.0,87939
2023-06-07,33709.0,33745.0,33542.0,33611.0,77023
2023-06-08,33865.0,33909.0,33636.0,33690.0,73119
2023-06-09,33909.0,33999.0,33742.0,33853.0,63615
2023-06-12,34083.0,34095.0,33876.0,33896.0,22451
2023-06-13,34228.0,34330.0,33970.0,34092.0,20195
2023-06-14,33990.0,34253.0,33792.0,34210.0,19586
2023-06-15,34420.0,34496.0,33875.0,33967.0,15393
2023-06-16,34582.0,34582.0,34365.0,34392.0,74127
2023-06-20,34356.0,34664.0,34199.0,34619.0,75901
2023-06-21,34235.0,34389.0,34152.0,34327.0,70516
2023-06-22,34210.0,34279.0,34094.0,34246.0,65173
2023-06-23,33977.0,34249.0,33889.0,34247.0,69556
2023-06-26,33971.0,34073.0,33856.0,33973.0,69473
2023-06-27,34183.0,34232.0,33901.0,33981.0,65395
2023-06-28,34101.0,34218.0,33995.0,34171.0,69191
2023-06-29,34353.0,34387.0,34053.0,34126.0,72889
2023-06-30,34643.0,34708.0,34311.0,34325.0,65778
2023-07-03,34637.0,34688.0,34511.0,34612.0,34435
2023-07-05,34509.0,34667.0,34436.0,34633.0,57900
2023-07-06,34131.0,34510.0,33967.0,34510.0,80637
2023-07-07,33937.0,34244.0,33918.0,34116.0,69074
2023-07-10,34146.0,34170.0,33802.0,33968.0,63772
2023-07-11,34464.0,34493.0,34060.0,34140.0,60091
2023-07-12,34550.0,34792.0,34412.0,34436.0,79677
2023-07-13,34590.0,34676.0,34541.0,34558.0,53887
2023-07-14,34678.0,34788.0,34496.0,34558.0,65597
2023-07-17,34763.0,34850.0,34579.0,34653.0,54145
2023-07-18,35142.0,35172.0,34691.0,34742.0,72393
2023-07-19,35253.0,35417.0,35111.0,35124.0,71119
2023-07-20,35401.0,35548.0,35187.0,35248.0,82640
2023-07-21,35398.0,35515.0,35347.0,35408.0,63583
2023-07-24,35581.0,35634.0,35350.0,35391.0,54767
2023-07-25,35604.0,35694.0,35528.0,35583.0,50984
2023-07-26,35684.0,35799.0,35470.0,35596.0,76421
2023-07-27,35431.0,35844.0,35347.0,35634.0,91681
2023-07-28,35592.0,35709.0,35376.0,35451.0,67477
2023-07-31,35695.0,35718.0,35510.0,35591.0,50251
2023-08-01,35757.0,35809.0,35572.0,35703.0,59827
2023-08-02,35403.0,35727.0,35333.0,35684.0,91268
2023-08-03,35312.0,35495.0,35216.0,35413.0,87747
2023-08-04,35153.0,35601.0,35118.0,35325.0,97726
2023-08-07,35554.0,35586.0,35130.0,35150.0,70953
2023-08-08,35395.0,35571.0,35077.0,35565.0,85280
2023-08-09,35202.0,35496.0,35131.0,35395.0,73923
2023-08-10,35251.0,35659.0,35177.0,35254.0,123607
2023-08-11,35351.0,35430.0,35114.0,35277.0,88058
2023-08-14,35371.0,35458.0,35226.0,35385.0,72960
2023-08-15,35007.0,35413.0,34958.0,35356.0,86436
2023-08-16,34821.0,35189.0,34801.0,35037.0,81571
2023-08-17,34536.0,34952.0,34500.0,34838.0,86562
2023-08-18,34565.0,34660.0,34330.0,34536.0,85783
2023-08-21,34524.0,34709.0,34308.0,34565.0,72682
2023-08-22,34344.0,34652.0,34306.0,34496.0,72595
2023-08-23,34522.0,34592.0,34323.0,34346.0,63768
2023-08-24,34140.0,34737.0,34095.0,34565.0,99656
2023-08-25,34377.0,34483.0,34062.0,34185.0,114918
2023-08-28,34594.0,34692.0,34390.0,34418.0,65759
2023-08-29,34887.0,34909.0,34524.0,34609.0,74955
2023-08-30,34956.0,35089.0,34848.0,34909.0,69218
2023-08-31,34791.0,35167.0,34770.0,35035.0,68429
2023-09-01,34882.0,35026.0,34760.0,34811.0,71229
2023-09-05,34680.0,34969.0,34673.0,34868.0,71767
2023-09-06,34479.0,34709.0,34321.0,34700.0,71665
2023-09-07,34528.0,34585.0,34364.0,34471.0,78493
2023-09-08,34608.0,34659.0,34442.0,34555.0,59678
2023-09-11,34682.0,34808.0,34580.0,34624.0,23826
2023-09-12,34667.0,34876.0,34555.0,34675.0,15839
2023-09-13,34588.0,34791.0,34518.0,34692.0,12680
2023-09-14,34924.0,34990.0,34578.0,34627.0,12387
2023-09-15,34915.0,35038.0,34863.0,34960.0,81662
2023-09-18,34935.0,35038.0,34848.0,34942.0,51408
2023-09-19,34817.0,34991.0,34608.0,34945.0,60934
2023-09-20,34729.0,35079.0,34718.0,34817.0,77149
2023-09-21,34337.0,34747.0,34301.0,34747.0,99618
2023-09-22,34232.0,34421.0,34211.0,34322.0,86835
2023-09-25,34273.0,34358.0,34039.0,34277.0,80554
2023-09-26,33875.0,34288.0,33814.0,34281.0,86458
2023-09-27,33791.0,34012.0,33545.0,33912.0,95879
2023-09-28,33892.0,34009.0,33694.0,33843.0,95494
2023-09-29,33725.0,34127.0,33624.0,33934.0,110486
2023-10-02,33638.0,33936.0,33435.0,33853.0,124607
2023-10-03,33201.0,33708.0,33115.0,33648.0,128533
2023-10-04,33326.0,33356.0,33020.0,33199.0,128533
2023-10-05,33304.0,33367.0,33127.0,33271.0,100464
2023-10-06,33600.0,33756.0,33031.0,33283.0,140434
2023-10-09,33801.0,33834.0,33298.0,33492.0,82765
2023-10-10,33936.0,34091.0,33773.0,33794.0,78912
2023-10-11,33992.0,34079.0,33799.0,33920.0,82558
2023-10-12,33796.0,34154.0,33617.0,34035.0,103574
2023-10-13,33827.0,34123.0,33707.0,33771.0,121314
2023-10-16,34134.0,34254.0,33795.0,33795.0,110542
2023-10-17,34144.0,34305.0,33968.0,34175.0,111888
2023-10-18,33806.0,34147.0,33738.0,34122.0,120786
2023-10-19,33547.0,33991.0,33492.0,33820.0,170045
2023-10-20,33258.0,33560.0,33219.0,33539.0,131513
2023-10-23,33067.0,33365.0,33014.0,33275.0,105897
2023-10-24,33269.0,33420.0,33056.0,33137.0,95911
2023-10-25,33150.0,33390.0,33098.0,33351.0,128877
2023-10-26,32876.0,33204.0,32834.0,33199.0,134134
2023-10-27,32504.0,33007.0,32409.0,32925.0,132361
2023-10-30,33017.0,33092.0,32509.0,32526.0,95430
2023-10-31,33135.0,33221.0,32868.0,33016.0,95581
2023-11-01,33351.0,33418.0,32989.0,33082.0,109586
2023-11-02,33914.0,33932.0,33338.0,33356.0,94846
2023-11-03,34137.0,34232.0,33884.0,33906.0,87170
2023-11-06,34164.0,34230.0,34051.0,34174.0,55236
2023-11-07,34215.0,34268.0,34031.0,34132.0,55097
2023-11-08,34173.0,34315.0,34053.0,34217.0,68604
2023-11-09,33944.0,34283.0,33914.0,34161.0,92149
2023-11-10,34338.0,34373.0,33912.0,33984.0,79674
2023-11-13,34385.0,34459.0,34201.0,34302.0,59132
2023-11-14,34887.0,34983.0,34350.0,34397.0,87788
2023-11-15,35050.0,35104.0,34899.0,34923.0,71076
2023-11-16,35019.0,35090.0,34887.0,35014.0,65794
2023-11-17,35012.0,35166.0,34943.0,35057.0,51217
2023-11-20,35225.0,35305.0,34963.0,34969.0,49331
2023-11-21,35148.0,35246.0,35092.0,35218.0,43617
2023-11-22,35318.0,35359.0,35119.0,35148.0,55600
2023-11-23,35362.0,35388.0,35278.0,35303.0,55600
2023-11-24,35430.0,35439.0,35278.0,35303.0,31435
2023-11-27,35373.0,35454.0,35315.0,35422.0,44628
2023-11-28,35445.0,35548.0,35318.0,35375.0,56241
2023-11-29,35488.0,35641.0,35451.0,35451.0,62392
2023-11-30,36010.0,36027.0,35563.0,35576.0,84445
2023-12-01,36303.0,36338.0,35963.0,35986.0,76720
2023-12-04,36268.0,36330.0,36093.0,36308.0,61240
2023-12-05,36189.0,36260.0,36066.0,36250.0,64593
2023-12-06,36112.0,36352.0,36077.0,36165.0,59550
2023-12-07,36166.0,36210.0,36020.0,36110.0,51751
2023-12-08,36280.0,36335.0,36008.0,36150.0,50512
2023-12-11,36438.0,36451.0,36241.0,36287.0,14646
2023-12-12,36598.0,36690.0,36393.0,36440.0,14301
2023-12-13,37111.0,37154.0,36553.0,36627.0,12369
2023-12-14,37265.0,37320.0,37055.0,37113.0,11483
2023-12-15,36996.0,37431.0,36996.0,37201.0,76233
2023-12-18,37678.0,37771.0,37644.0,37669.0,39571
2023-12-19,37931.0,37939.0,37637.0,37651.0,40763
2023-12-20,37445.0,38014.0,37390.0,37915.0,72756
2023-12-21,37756.0,37765.0,37460.0,37460.0,74560
2023-12-22,37740.0,37881.0,37586.0,37704.0,59512
2023-12-26,37894.0,37961.0,37681.0,37718.0,27001
2023-12-27,38006.0,38026.0,37819.0,37920.0,43701
2023-12-28,38029.0,38088.0,37924.0,38003.0,37997
2023-12-29,38012.0,38089.0,37841.0,38024.0,47415
2024-01-02,37993.0,38112.0,37758.0,37969.0,77671
2024-01-03,37697.0,38017.0,37666.0,37991.0,84931
2024-01-04,37715.0,37984.0,37699.0,37718.0,68943
2024-01-05,37719.0,37882.0,37504.0,37752.0,88859
2024-01-08,37933.0,37947.0,37470.0,37678.0,83851
