Price,Close,High,Low,Open,Volume
Ticker,MNQ=F,MNQ=F,MNQ=F,MNQ=F,MNQ=F
Datetime,,,,,
2025-11-17 01:04:00+00:00,25213.25,25218.25,25206.5,25217.5,1422
2025-11-17 01:05:00+00:00,25217.25,25222.0,25209.5,25213.0,956
2025-11-17 01:06:00+00:00,25217.0,25219.25,25208.0,25217.75,1050
2025-11-17 01:07:00+00:00,25221.25,25221.25,25212.25,25216.75,627
2025-11-17 01:08:00+00:00,25227.0,25230.25,25220.0,25220.25,1253
2025-11-17 01:09:00+00:00,25219.25,25226.25,25210.0,25226.25,1068
2025-11-17 01:10:00+00:00,25231.0,25233.0,25219.5,25219.5,1138
2025-11-17 01:11:00+00:00,25227.25,25231.0,25224.25,25230.75,614
2025-11-17 01:12:00+00:00,25239.25,25244.75,25225.0,25227.25,1451
2025-11-17 01:13:00+00:00,25246.25,25248.25,25240.25,25240.25,1398
2025-11-17 01:14:00+00:00,25240.5,25251.25,25240.0,25245.75,1148
2025-11-17 01:15:00+00:00,25246.5,25252.75,25236.75,25240.75,1139
2025-11-17 01:16:00+00:00,25248.25,25253.5,25242.0,25246.75,683
2025-11-17 01:17:00+00:00,25247.5,25253.0,25246.75,25248.0,600
2025-11-17 01:18:00+00:00,25249.75,25255.0,25243.75,25248.5,911
2025-11-17 01:19:00+00:00,25245.0,25251.5,25244.0,25249.5,518
2025-11-17 01:20:00+00:00,25244.75,25248.0,25243.25,25245.5,389
2025-11-17 01:21:00+00:00,25251.75,25252.5,25241.75,25245.25,513
2025-11-17 01:22:00+00:00,25250.25,25256.25,25247.5,25252.25,817
2025-11-17 01:23:00+00:00,25243.75,25254.75,25240.0,25250.0,850
2025-11-17 01:24:00+00:00,25243.25,25248.0,25241.0,25243.25,397
2025-11-17 01:25:00+00:00,25246.75,25248.5,25239.0,25242.5,620
2025-11-17 01:26:00+00:00,25238.0,25247.75,25238.0,25247.0,493
2025-11-17 01:27:00+00:00,25242.25,25243.5,25237.25,25240.0,518
2025-11-17 01:28:00+00:00,25244.5,25245.25,25239.5,25242.25,308
2025-11-17 01:29:00+00:00,25237.75,25244.0,25237.0,25244.0,305
2025-11-17 01:30:00+00:00,25242.25,25243.75,25236.0,25238.0,610
2025-11-17 01:31:00+00:00,25239.5,25242.25,25234.25,25242.25,494
2025-11-17 01:32:00+00:00,25238.75,25244.25,25237.5,25239.25,532
2025-11-17 01:33:00+00:00,25231.25,25240.0,25229.25,25238.75,928
2025-11-17 01:34:00+00:00,25236.5,25239.0,25230.75,25231.5,549
2025-11-17 01:35:00+00:00,25234.0,25240.0,25234.0,25237.25,438
2025-11-17 01:36:00+00:00,25237.0,25238.0,25231.75,25233.25,582
2025-11-17 01:37:00+00:00,25243.75,25246.5,25237.5,25237.5,668
2025-11-17 01:38:00+00:00,25238.75,25244.75,25235.25,25244.0,606
2025-11-17 01:39:00+00:00,25238.0,25242.5,25234.0,25238.5,487
2025-11-17 01:40:00+00:00,25234.5,25241.5,25233.0,25238.5,375
2025-11-17 01:41:00+00:00,25231.75,25235.75,25225.5,25235.5,921
2025-11-17 01:42:00+00:00,25235.5,25237.25,25228.5,25231.25,563
2025-11-17 01:43:00+00:00,25224.25,25235.5,25217.25,25235.5,1435
2025-11-17 01:44:00+00:00,25223.75,25228.5,25220.0,25225.0,658
2025-11-17 01:45:00+00:00,25225.5,25227.75,25221.0,25223.5,484
2025-11-17 01:46:00+00:00,25228.5,25231.0,25224.25,25224.25,514
2025-11-17 01:47:00+00:00,25223.0,25229.25,25220.5,25228.75,535
2025-11-17 01:48:00+00:00,25230.75,25231.75,25221.0,25222.5,493
2025-11-17 01:49:00+00:00,25227.0,25231.25,25223.5,25230.25,358
2025-11-17 01:50:00+00:00,25223.0,25228.0,25223.0,25226.25,210
2025-11-17 01:51:00+00:00,25218.75,25224.25,25218.25,25223.0,760
2025-11-17 01:52:00+00:00,25207.25,25223.5,25203.5,25219.0,1544
2025-11-17 01:53:00+00:00,25210.75,25213.25,25200.5,25206.5,1118
2025-11-17 01:54:00+00:00,25204.0,25214.0,25200.75,25210.25,722
2025-11-17 01:55:00+00:00,25201.5,25206.25,25196.25,25204.5,1075
2025-11-17 01:56:00+00:00,25208.75,25211.25,25201.25,25202.25,803
2025-11-17 01:57:00+00:00,25210.5,25217.5,25207.5,25209.0,1155
2025-11-17 01:58:00+00:00,25207.0,25211.0,25203.5,25211.0,651
2025-11-17 01:59:00+00:00,25198.25,25206.75,25198.25,25206.75,847
2025-11-17 02:00:00+00:00,25205.0,25208.0,25198.75,25199.5,793
2025-11-17 02:01:00+00:00,25206.75,25213.25,25201.75,25205.0,688
2025-11-17 02:02:00+00:00,25207.0,25209.5,25201.0,25206.75,552
2025-11-17 02:03:00+00:00,25209.75,25210.75,25201.0,25207.25,381
2025-11-17 02:04:00+00:00,25212.5,25214.5,25207.25,25209.75,569
2025-11-17 02:05:00+00:00,25228.25,25228.5,25212.5,25212.75,1349
2025-11-17 02:06:00+00:00,25231.0,25234.0,25222.25,25228.0,1296
2025-11-17 02:07:00+00:00,25229.25,25246.5,25228.0,25230.75,1367
2025-11-17 02:08:00+00:00,25214.0,25232.0,25211.0,25230.0,1363
2025-11-17 02:09:00+00:00,25215.25,25219.25,25211.0,25214.75,693
2025-11-17 02:10:00+00:00,25228.0,25228.75,25215.0,25215.0,782
2025-11-17 02:11:00+00:00,25238.5,25240.75,25227.25,25227.5,1046
2025-11-17 02:12:00+00:00,25236.5,25244.75,25234.5,25238.75,888
2025-11-17 02:13:00+00:00,25240.5,25243.25,25234.5,25237.0,408
2025-11-17 02:14:00+00:00,25238.0,25242.25,25236.25,25239.25,302
2025-11-17 02:15:00+00:00,25236.75,25240.5,25232.75,25237.75,486
2025-11-17 02:16:00+00:00,25237.5,25238.5,25234.75,25237.0,229
2025-11-17 02:17:00+00:00,25245.0,25246.0,25237.25,25237.25,638
2025-11-17 02:18:00+00:00,25242.25,25246.25,25236.0,25245.0,465
2025-11-17 02:19:00+00:00,25240.0,25243.5,25234.75,25241.25,390
2025-11-17 02:20:00+00:00,25232.0,25239.25,25229.5,25239.25,568
2025-11-17 02:21:00+00:00,25236.25,25237.75,25228.75,25231.5,496
2025-11-17 02:22:00+00:00,25232.5,25236.25,25229.0,25236.25,335
2025-11-17 02:23:00+00:00,25230.0,25232.75,25225.75,25232.75,520
2025-11-17 02:24:00+00:00,25232.75,25232.75,25226.0,25230.0,270
2025-11-17 02:25:00+00:00,25232.25,25233.5,25230.0,25232.0,263
2025-11-17 02:26:00+00:00,25221.0,25232.25,25217.75,25231.25,726
2025-11-17 02:27:00+00:00,25218.75,25223.75,25217.5,25220.5,352
2025-11-17 02:28:00+00:00,25211.75,25219.5,25205.0,25218.25,1247
2025-11-17 02:29:00+00:00,25207.0,25213.0,25204.75,25211.5,529
2025-11-17 02:30:00+00:00,25216.25,25216.5,25205.5,25206.25,836
2025-11-17 02:31:00+00:00,25213.75,25217.75,25209.25,25216.75,483
2025-11-17 02:32:00+00:00,25215.5,25218.5,25212.25,25212.5,344
2025-11-17 02:33:00+00:00,25213.5,25217.25,25209.75,25215.0,342
2025-11-17 02:34:00+00:00,25212.5,25217.75,25210.75,25214.0,316
2025-11-17 02:35:00+00:00,25214.0,25219.0,25211.5,25212.0,220
2025-11-17 02:36:00+00:00,25216.5,25221.25,25213.75,25213.75,327
2025-11-17 02:37:00+00:00,25221.75,25224.0,25215.5,25216.0,461
2025-11-17 02:38:00+00:00,25226.75,25228.25,25222.5,25222.5,462
2025-11-17 02:39:00+00:00,25226.0,25228.25,25222.0,25226.75,445
2025-11-17 02:40:00+00:00,25226.5,25229.0,25223.25,25225.25,387
2025-11-17 02:41:00+00:00,25226.0,25227.5,25224.25,25227.0,194
2025-11-17 02:42:00+00:00,25222.25,25225.75,25217.5,25225.75,494
2025-11-17 02:43:00+00:00,25220.0,25223.25,25216.75,25223.0,378
2025-11-17 02:44:00+00:00,25221.5,25225.25,25216.5,25220.0,417
2025-11-17 02:45:00+00:00,25225.0,25227.5,25221.75,25222.25,336
2025-11-17 02:46:00+00:00,25224.0,25226.25,25221.0,25225.0,159
2025-11-17 02:47:00+00:00,25228.5,25228.5,25221.75,25223.75,193
2025-11-17 02:48:00+00:00,25228.5,25228.75,25223.5,25228.25,243
2025-11-17 02:49:00+00:00,25242.0,25244.25,25229.0,25229.0,1134
2025-11-17 02:50:00+00:00,25250.5,25252.75,25239.5,25241.75,1174
2025-11-17 02:51:00+00:00,25251.25,25256.0,25250.0,25250.5,892
2025-11-17 02:52:00+00:00,25251.75,25252.5,25243.5,25251.5,791
2025-11-17 02:53:00+00:00,25250.5,25255.75,25249.75,25251.75,513
2025-11-17 02:54:00+00:00,25252.0,25255.0,25247.25,25250.75,508
2025-11-17 02:55:00+00:00,25257.75,25259.25,25250.5,25252.0,738
2025-11-17 02:56:00+00:00,25255.0,25259.0,25252.75,25257.5,431
2025-11-17 02:57:00+00:00,25251.0,25256.75,25247.75,25254.75,747
2025-11-17 02:58:00+00:00,25255.0,25255.5,25251.0,25251.0,370
2025-11-17 02:59:00+00:00,25251.25,25255.0,25247.0,25255.0,501
2025-11-17 03:00:00+00:00,25253.5,25253.5,25247.0,25251.0,610
2025-11-17 03:01:00+00:00,25253.75,25258.0,25251.0,25253.75,408
2025-11-17 03:02:00+00:00,25257.25,25259.5,25252.5,25253.75,319
2025-11-17 03:03:00+00:00,25264.0,25268.75,25258.0,25258.0,1514
2025-11-17 03:04:00+00:00,25261.75,25269.5,25260.25,25264.5,767
2025-11-17 03:05:00+00:00,25256.75,25263.75,25255.75,25261.5,595
2025-11-17 03:06:00+00:00,25260.0,25262.25,25255.0,25257.5,267
2025-11-17 03:07:00+00:00,25254.0,25262.25,25254.0,25260.5,465
2025-11-17 03:08:00+00:00,25260.0,25261.0,25254.0,25254.0,376
2025-11-17 03:09:00+00:00,25259.25,25261.75,25255.0,25259.25,188
2025-11-17 03:10:00+00:00,25261.0,25262.25,25257.75,25260.0,302
2025-11-17 03:11:00+00:00,25261.5,25262.0,25256.5,25261.25,239
2025-11-17 03:12:00+00:00,25265.0,25267.5,25261.75,25261.75,386
2025-11-17 03:13:00+00:00,25261.25,25265.5,25259.0,25264.75,449
2025-11-17 03:14:00+00:00,25260.5,25262.5,25257.75,25260.25,262
2025-11-17 03:15:00+00:00,25265.0,25265.75,25259.25,25262.0,223
2025-11-17 03:16:00+00:00,25261.75,25266.25,25260.75,25265.0,215
2025-11-17 03:17:00+00:00,25257.75,25262.5,25256.75,25261.0,292
2025-11-17 03:18:00+00:00,25255.25,25261.5,25252.5,25257.5,492
2025-11-17 03:19:00+00:00,25254.5,25256.5,25245.0,25255.0,1152
2025-11-17 03:20:00+00:00,25259.0,25261.75,25253.5,25254.0,459
2025-11-17 03:21:00+00:00,25255.25,25259.75,25252.75,25258.75,417
2025-11-17 03:22:00+00:00,25256.5,25258.0,25250.5,25254.25,322
2025-11-17 03:23:00+00:00,25255.5,25257.5,25254.0,25256.5,136
2025-11-17 03:24:00+00:00,25252.75,25254.75,25249.25,25254.75,364
2025-11-17 03:25:00+00:00,25252.75,25253.0,25248.75,25252.75,346
2025-11-17 03:26:00+00:00,25244.75,25253.0,25242.75,25252.0,735
2025-11-17 03:27:00+00:00,25246.25,25248.0,25243.25,25244.75,311
2025-11-17 03:28:00+00:00,25246.5,25247.0,25243.25,25246.0,243
2025-11-17 03:29:00+00:00,25244.75,25246.75,25244.0,25246.75,192
2025-11-17 03:30:00+00:00,25244.25,25247.5,25243.25,25244.5,286
2025-11-17 03:31:00+00:00,25246.25,25247.75,25239.75,25243.25,852
2025-11-17 03:32:00+00:00,25237.25,25247.5,25234.5,25246.0,815
2025-11-17 03:33:00+00:00,25244.75,25245.5,25236.75,25236.75,392
2025-11-17 03:34:00+00:00,25242.5,25244.5,25237.25,25244.5,337
2025-11-17 03:35:00+00:00,25244.25,25246.25,25241.75,25242.5,366
2025-11-17 03:36:00+00:00,25241.25,25247.75,25239.75,25244.75,494
2025-11-17 03:37:00+00:00,25242.0,25243.5,25239.75,25240.5,271
2025-11-17 03:38:00+00:00,25245.0,25249.75,25241.5,25241.5,348
2025-11-17 03:39:00+00:00,25243.0,25246.0,25242.25,25245.25,229
2025-11-17 03:40:00+00:00,25250.0,25251.5,25243.5,25243.5,432
2025-11-17 03:41:00+00:00,25248.0,25250.5,25245.5,25250.25,217
2025-11-17 03:42:00+00:00,25247.0,25249.25,25243.0,25247.75,237
2025-11-17 03:43:00+00:00,25250.25,25252.5,25246.75,25247.0,251
2025-11-17 03:44:00+00:00,25247.5,25252.0,25244.25,25251.0,308
2025-11-17 03:45:00+00:00,25244.0,25252.0,25241.25,25247.75,353
2025-11-17 03:46:00+00:00,25251.25,25254.0,25241.0,25244.0,401
2025-11-17 03:47:00+00:00,25254.25,25255.75,25247.5,25250.75,311
2025-11-17 03:48:00+00:00,25254.0,25258.25,25253.0,25254.25,480
2025-11-17 03:49:00+00:00,25253.75,25257.25,25252.5,25254.5,184
2025-11-17 03:50:00+00:00,25255.75,25258.75,25252.25,25253.0,346
2025-11-17 03:51:00+00:00,25260.0,25260.75,25254.5,25256.5,333
2025-11-17 03:52:00+00:00,25261.5,25265.25,25260.0,25260.0,751
2025-11-17 03:53:00+00:00,25264.75,25267.75,25259.75,25261.5,434
2025-11-17 03:54:00+00:00,25259.75,25267.25,25256.75,25265.5,513
2025-11-17 03:55:00+00:00,25258.0,25261.0,25255.0,25259.25,291
2025-11-17 03:56:00+00:00,25261.5,25264.0,25258.0,25258.0,266
2025-11-17 03:57:00+00:00,25260.75,25264.0,25259.25,25261.25,220
2025-11-17 03:58:00+00:00,25260.25,25262.75,25258.5,25261.5,278
2025-11-17 03:59:00+00:00,25265.25,25265.25,25260.0,25260.5,221
2025-11-17 04:00:00+00:00,25261.75,25268.0,25261.5,25265.25,425
2025-11-17 04:01:00+00:00,25260.25,25261.5,25257.25,25261.5,334
2025-11-17 04:02:00+00:00,25264.25,25266.75,25259.25,25260.75,369
2025-11-17 04:03:00+00:00,25262.5,25264.5,25262.0,25264.5,117
2025-11-17 04:04:00+00:00,25265.25,25265.25,25261.0,25262.75,177
2025-11-17 04:05:00+00:00,25264.5,25265.0,25261.0,25264.25,181
2025-11-17 04:06:00+00:00,25269.0,25273.75,25265.0,25265.0,1130
2025-11-17 04:07:00+00:00,25271.0,25272.25,25268.0,25268.5,284
2025-11-17 04:08:00+00:00,25270.5,25273.5,25268.5,25270.75,251
2025-11-17 04:09:00+00:00,25266.25,25271.25,25263.5,25270.0,275
2025-11-17 04:10:00+00:00,25266.5,25266.5,25260.0,25265.5,488
2025-11-17 04:11:00+00:00,25267.5,25267.75,25264.0,25266.75,269
2025-11-17 04:12:00+00:00,25267.75,25270.25,25266.5,25267.25,266
2025-11-17 04:13:00+00:00,25270.0,25271.25,25264.75,25268.0,264
2025-11-17 04:14:00+00:00,25270.5,25272.5,25270.25,25271.0,232
2025-11-17 04:15:00+00:00,25268.75,25274.0,25266.0,25272.0,377
2025-11-17 04:16:00+00:00,25276.0,25276.5,25268.25,25268.25,385
2025-11-17 04:17:00+00:00,25271.0,25278.0,25271.0,25276.5,419
2025-11-17 04:18:00+00:00,25265.25,25273.25,25264.5,25271.5,433
2025-11-17 04:19:00+00:00,25269.25,25269.25,25264.75,25266.0,197
2025-11-17 04:20:00+00:00,25277.25,25277.75,25268.75,25269.0,401
2025-11-17 04:21:00+00:00,25283.25,25283.5,25277.5,25277.5,596
2025-11-17 04:22:00+00:00,25282.0,25284.75,25281.5,25282.75,364
2025-11-17 04:23:00+00:00,25280.75,25284.0,25280.25,25282.75,150
2025-11-17 04:24:00+00:00,25278.0,25283.0,25275.0,25280.25,490
2025-11-17 04:25:00+00:00,25277.75,25281.5,25277.75,25278.25,201
2025-11-17 04:26:00+00:00,25281.75,25283.5,25276.0,25278.5,282
2025-11-17 04:27:00+00:00,25279.75,25283.5,25279.75,25281.75,175
2025-11-17 04:28:00+00:00,25280.25,25281.75,25278.25,25280.25,162
2025-11-17 04:29:00+00:00,25282.5,25283.5,25280.5,25280.75,78
2025-11-17 04:30:00+00:00,25277.0,25284.5,25276.75,25282.25,240
2025-11-17 04:31:00+00:00,25270.75,25278.25,25269.5,25277.75,485
2025-11-17 04:32:00+00:00,25270.5,25273.75,25268.75,25270.75,350
2025-11-17 04:33:00+00:00,25268.75,25273.0,25266.5,25271.0,430
2025-11-17 04:34:00+00:00,25273.0,25274.5,25268.25,25269.0,356
2025-11-17 04:35:00+00:00,25275.0,25276.0,25271.75,25273.0,234
2025-11-17 04:36:00+00:00,25277.75,25279.75,25273.75,25275.0,209
2025-11-17 04:37:00+00:00,25272.25,25279.25,25271.75,25279.0,336
2025-11-17 04:38:00+00:00,25271.75,25274.5,25269.25,25272.0,364
2025-11-17 04:39:00+00:00,25269.25,25272.5,25267.0,25271.0,369
2025-11-17 04:40:00+00:00,25274.25,25275.5,25269.25,25269.25,262
2025-11-17 04:41:00+00:00,25277.0,25277.75,25274.0,25274.0,145
2025-11-17 04:42:00+00:00,25278.5,25280.0,25275.5,25276.75,375
2025-11-17 04:43:00+00:00,25274.25,25278.5,25273.5,25278.25,225
2025-11-17 04:44:00+00:00,25276.5,25276.5,25273.25,25274.5,138
2025-11-17 04:45:00+00:00,25277.5,25280.0,25275.25,25277.0,119
2025-11-17 04:46:00+00:00,25280.0,25280.0,25275.75,25277.25,129
2025-11-17 04:47:00+00:00,25277.5,25280.25,25276.25,25280.0,143
2025-11-17 04:48:00+00:00,25280.5,25280.5,25276.75,25277.0,90
2025-11-17 04:49:00+00:00,25277.25,25282.25,25275.5,25280.5,297
2025-11-17 04:50:00+00:00,25277.25,25278.5,25274.75,25277.25,140
2025-11-17 04:51:00+00:00,25282.25,25283.25,25277.5,25277.75,267
2025-11-17 04:52:00+00:00,25280.5,25282.75,25280.25,25282.5,100
2025-11-17 04:53:00+00:00,25279.5,25281.5,25279.5,25280.0,78
2025-11-17 04:54:00+00:00,25278.25,25281.0,25278.25,25280.0,131
2025-11-17 04:55:00+00:00,25281.25,25281.5,25277.0,25278.25,152
2025-11-17 04:56:00+00:00,25282.75,25282.75,25279.25,25281.25,107
2025-11-17 04:57:00+00:00,25277.5,25283.0,25274.25,25282.0,309
2025-11-17 04:58:00+00:00,25273.5,25280.5,25273.25,25277.75,328
2025-11-17 05:00:00+00:00,25278.25,25278.75,25273.25,25275.0,344
2025-11-17 05:01:00+00:00,25281.75,25282.0,25276.5,25278.75,173
2025-11-17 05:02:00+00:00,25281.0,25282.0,25277.75,25281.5,196
2025-11-17 05:03:00+00:00,25281.25,25282.5,25278.75,25280.5,266
