entry_date,exit_date,entry_price,exit_price,pnl,returns
2020-09-14,2020-09-15,1.1806375980377197,1.187000036239624,63.62438201904297,0.006362438201904297
2020-09-21,2020-09-22,1.1852554082870483,1.176800012588501,-84.55395698547363,-0.008455395698547363
2020-09-25,2020-09-28,1.1673650741577148,1.1635348796844482,-38.301944732666016,-0.0038301944732666016
2020-09-29,2020-09-30,1.1677740812301636,1.1742050647735596,64.30983543395996,0.006430983543395996
2020-10-02,2020-10-05,1.1744118928909302,1.1720443964004517,-23.674964904785156,-0.0023674964904785156
2020-10-06,2020-10-07,1.178828239440918,1.1737639904022217,-50.64249038696289,-0.005064249038696289
2020-10-09,2020-10-12,1.1765536069869995,1.181683897972107,51.30290985107422,0.005130290985107422
2020-10-15,2020-10-16,1.1747568845748901,1.1707134246826172,-40.43459892272949,-0.004043459892272949
2020-10-19,2020-10-20,1.1715638637542725,1.176885962486267,53.22098731994629,0.005322098731994629
2020-10-27,2020-10-28,1.1829279661178589,1.1784114837646484,-45.16482353210449,-0.004516482353210449
2020-11-03,2020-11-04,1.1642799377441406,1.176221489906311,119.4155216217041,0.01194155216217041
2020-11-06,2020-11-09,1.1814186573028564,1.1893010139465332,78.82356643676758,0.007882356643676758
2020-11-16,2020-11-17,1.1805260181427002,1.1859441995620728,54.181814193725586,0.005418181419372559
2020-11-23,2020-11-24,1.186436653137207,1.1842728853225708,-21.637678146362305,-0.0021637678146362305
2020-11-27,2020-11-30,1.1900511980056763,1.1971460580825806,70.94860076904297,0.007094860076904297
2020-12-03,2020-12-04,1.2069860696792603,1.2145650386810303,75.7896900177002,0.0075789690017700195
2020-12-16,2020-12-17,1.214343786239624,1.2199585437774658,56.14757537841797,0.005614757537841797
2020-12-18,2020-12-21,1.2261964082717896,1.221612811088562,-45.83597183227539,-0.004583597183227539
2020-12-22,2020-12-23,1.2238404750823975,1.2186651229858398,-51.75352096557617,-0.005175352096557617
2020-12-29,2020-12-30,1.219393253326416,1.225295066833496,59.01813507080078,0.005901813507080078
2020-12-31,2021-01-01,1.229906439781189,1.218026876449585,-118.79563331604004,-0.011879563331604004
2021-01-05,2021-01-06,1.2249047756195068,1.230027437210083,51.22661590576172,0.005122661590576172
2021-01-07,2021-01-08,1.2337758541107178,1.227144479751587,-66.3137435913086,-0.006631374359130859
2021-01-13,2021-01-14,1.2209266424179077,1.2162491083145142,-46.77534103393555,-0.004677534103393555
2021-01-19,2021-01-20,1.2078461647033691,1.2138868570327759,60.40692329406738,0.006040692329406738
2021-01-27,2021-01-28,1.2166190147399902,1.2105072736740112,-61.11741065979004,-0.006111741065979004
2021-02-01,2021-02-02,1.212135910987854,1.2068694829940796,-52.66427993774414,-0.005266427993774414
2021-02-04,2021-02-05,1.2041809558868408,1.1966731548309326,-75.07801055908203,-0.007507801055908203
2021-02-09,2021-02-10,1.2049354314804077,1.2119992971420288,70.63865661621094,0.007063865661621094
2021-02-16,2021-02-17,1.213003396987915,1.2092483043670654,-37.550926208496094,-0.0037550926208496094
2021-02-22,2021-02-23,1.2091752290725708,1.2166796922683716,75.04463195800781,0.007504463195800781
2021-02-26,2021-03-01,1.2169506549835205,1.208956003189087,-79.94651794433594,-0.007994651794433594
2021-03-03,2021-03-04,1.208503007888794,1.2050660848617554,-34.36923027038574,-0.0034369230270385742
2021-03-11,2021-03-12,1.189668893814087,1.1986095905303955,89.40696716308594,0.008940696716308594
2021-03-18,2021-03-19,1.198063850402832,1.1918240785598755,-62.39771842956543,-0.006239771842956543
2021-03-23,2021-03-24,1.1933317184448242,1.1840205192565918,-93.11199188232422,-0.009311199188232422
2021-03-30,2021-03-31,1.1787601709365845,1.1723604202270508,-63.997507095336914,-0.006399750709533691
2021-04-01,2021-04-02,1.1728966236114502,1.177994966506958,50.983428955078125,0.0050983428955078125
2021-04-06,2021-04-07,1.181907296180725,1.1874228715896606,55.15575408935547,0.005515575408935547
2021-04-14,2021-04-15,1.1915684938430786,1.1986095905303955,70.41096687316895,0.0070410966873168945
2021-04-22,2021-04-23,1.2043839693069458,1.2014753818511963,-29.085874557495117,-0.0029085874557495117
2021-04-28,2021-04-29,1.208956003189087,1.213592290878296,46.362876892089844,0.004636287689208984
2021-05-04,2021-05-05,1.2059816122055054,1.2015043497085571,-44.77262496948242,-0.004477262496948242
2021-05-07,2021-05-10,1.2065927982330322,1.2171076536178589,105.1485538482666,0.01051485538482666
2021-05-12,2021-05-13,1.214550256729126,1.2078505754470825,-66.99681282043457,-0.006699681282043457
2021-05-14,2021-05-17,1.2080212831497192,1.2150373458862305,70.1606273651123,0.0070160627365112305
2021-05-18,2021-05-19,1.215524673461914,1.2223997116088867,68.75038146972656,0.006875038146972656
2021-05-21,2021-05-24,1.2227928638458252,1.2183235883712769,-44.6927547454834,-0.00446927547454834
2021-05-26,2021-05-27,1.2214486598968506,1.21925950050354,-21.89159393310547,-0.002189159393310547
2021-06-03,2021-06-04,1.2192742824554443,1.2133007049560547,-59.735774993896484,-0.0059735774993896484
2021-06-11,2021-06-14,1.2165746688842773,1.2110203504562378,-55.54318428039551,-0.005554318428039551
2021-06-16,2021-06-17,1.212415099143982,1.1995586156845093,-128.56483459472656,-0.012856483459472656
2021-06-30,2021-07-01,1.1911568641662598,1.1856770515441895,-54.798126220703125,-0.0054798126220703125
2021-07-06,2021-07-07,1.1855926513671875,1.1824523210525513,-31.403303146362305,-0.0031403303146362305
2021-07-13,2021-07-14,1.1846938133239746,1.1775373220443726,-71.56491279602051,-0.007156491279602051
2021-07-15,2021-07-16,1.1833338737487793,1.1811814308166504,-21.524429321289062,-0.0021524429321289062
2021-07-22,2021-07-23,1.1795234680175781,1.1772738695144653,-22.49598503112793,-0.002249598503112793
2021-07-27,2021-07-28,1.1773016452789307,1.1823126077651978,50.1096248626709,0.00501096248626709
2021-07-29,2021-07-30,1.1846797466278076,1.1892997026443481,46.19956016540527,0.004619956016540527
2021-08-04,2021-08-05,1.1874933242797852,1.1837401390075684,-37.53185272216797,-0.003753185272216797
2021-08-13,2021-08-16,1.1742050647735596,1.179467797279358,52.6273250579834,0.00526273250579834
2021-08-24,2021-08-25,1.1699738502502441,1.175309181213379,53.353309631347656,0.005335330963134766
2021-09-01,2021-09-02,1.177300214767456,1.1840906143188477,67.90399551391602,0.0067903995513916016
2021-09-07,2021-09-08,1.1874228715896606,1.184356927871704,-30.65943717956543,-0.003065943717956543
2021-09-16,2021-09-17,1.1823545694351196,1.176747441291809,-56.07128143310547,-0.005607128143310547
2021-09-27,2021-09-28,1.1741775274276733,1.1696795225143433,-44.98004913330078,-0.004498004913330078
2021-10-06,2021-10-07,1.160725712776184,1.1555349826812744,-51.90730094909668,-0.005190730094909668
2021-10-12,2021-10-13,1.1559224128723145,1.15340256690979,-25.19845962524414,-0.002519845962524414
2021-10-20,2021-10-21,1.1599582433700562,1.1655012369155884,55.429935455322266,0.0055429935455322266
2021-10-25,2021-10-26,1.1641308069229126,1.161170482635498,-29.603242874145508,-0.0029603242874145508
2021-10-28,2021-10-29,1.1598910093307495,1.1683608293533325,84.69820022583008,0.008469820022583008
2021-11-02,2021-11-03,1.1601735353469849,1.1579434871673584,-22.30048179626465,-0.002230048179626465
2021-11-04,2021-11-05,1.1615750789642334,1.1555349826812744,-60.400962829589844,-0.006040096282958984
2021-11-10,2021-11-11,1.1568450927734375,1.148593544960022,-82.51547813415527,-0.008251547813415527
2021-11-19,2021-11-22,1.1370097398757935,1.1275737285614014,-94.3601131439209,-0.00943601131439209
2021-11-24,2021-11-25,1.1243914365768433,1.1202975511550903,-40.9388542175293,-0.00409388542175293
2021-11-26,2021-11-29,1.1209003925323486,1.1293182373046875,84.17844772338867,0.008417844772338867
2021-12-08,2021-12-09,1.1293565034866333,1.1345586776733398,52.02174186706543,0.005202174186706543
2021-12-13,2021-12-14,1.1311193704605103,1.1285407543182373,-25.786161422729492,-0.0025786161422729492
2021-12-17,2021-12-20,1.1293054819107056,1.1243535280227661,-49.51953887939453,-0.004951953887939453
2021-12-22,2021-12-23,1.1276754140853882,1.1328877210617065,52.123069763183594,0.005212306976318359
2022-01-03,2022-01-04,1.1329776048660278,1.1302244663238525,-27.53138542175293,-0.002753138542175293
2022-01-11,2022-01-12,1.1312217712402344,1.1366478204727173,54.2604923248291,0.00542604923248291
2022-01-14,2022-01-17,1.1439814567565918,1.1410704851150513,-29.109716415405273,-0.0029109716415405273
2022-01-18,2022-01-19,1.141291856765747,1.1329647302627563,-83.27126502990723,-0.008327126502990723
2022-01-20,2022-01-21,1.134352684020996,1.1313753128051758,-29.773712158203125,-0.0029773712158203125
2022-01-25,2022-01-26,1.1340954303741455,1.130454421043396,-36.41009330749512,-0.0036410093307495117
2022-01-31,2022-02-01,1.115138053894043,1.12296462059021,78.26566696166992,0.007826566696166992
2022-02-03,2022-02-04,1.1273066997528076,1.14357590675354,162.69207000732422,0.016269207000732422
2022-02-08,2022-02-09,1.1454622745513916,1.142126202583313,-33.36071968078613,-0.0033360719680786133
2022-02-18,2022-02-21,1.135563611984253,1.131721019744873,-38.42592239379883,-0.003842592239379883
2022-02-23,2022-02-24,1.1330546140670776,1.1305694580078125,-24.851560592651367,-0.0024851560592651367
2022-03-01,2022-03-02,1.1214659214019775,1.1132758855819702,-81.90035820007324,-0.008190035820007324
2022-03-09,2022-03-10,1.0900845527648926,1.107382893562317,172.98340797424316,0.017298340797424316
2022-03-16,2022-03-17,1.094534993171692,1.1021955013275146,76.60508155822754,0.007660508155822754
2022-03-18,2022-03-21,1.1098902225494385,1.1043134927749634,-55.76729774475098,-0.005576729774475098
2022-03-23,2022-03-24,1.1030100584030151,1.1006306409835815,-23.794174194335938,-0.0023794174194335938
2022-03-25,2022-03-28,1.100897192955017,1.098189115524292,-27.080774307250977,-0.0027080774307250977
2022-03-29,2022-03-30,1.0993843078613281,1.1091516017913818,97.67293930053711,0.009767293930053711
2022-03-31,2022-04-01,1.1161835193634033,1.1072357892990112,-89.4773006439209,-0.00894773006439209
2022-04-12,2022-04-13,1.0884946584701538,1.0826143026351929,-58.803558349609375,-0.0058803558349609375
2022-04-14,2022-04-15,1.089656949043274,1.0820988416671753,-75.58107376098633,-0.007558107376098633
2022-04-20,2022-04-21,1.0794472694396973,1.0849870443344116,55.397748947143555,0.0055397748947143555
2022-05-02,2022-05-03,1.0535964965820312,1.0509058237075806,-26.906728744506836,-0.0026906728744506836
2022-05-04,2022-05-05,1.0528532266616821,1.0622477531433105,93.94526481628418,0.009394526481628418
2022-05-10,2022-05-11,1.056579828262329,1.0532968044281006,-32.830238342285156,-0.0032830238342285156
2022-05-17,2022-05-18,1.0400632619857788,1.0547856092453003,147.22347259521484,0.014722347259521484
2022-05-23,2022-05-24,1.057898759841919,1.0682048797607422,103.06119918823242,0.010306119918823242
2022-05-25,2022-05-26,1.0736525058746338,1.0686614513397217,-49.910545349121094,-0.004991054534912109
2022-06-01,2022-06-02,1.0732953548431396,1.0654165744781494,-78.78780364990234,-0.007878780364990234
2022-06-03,2022-06-06,1.0751069784164429,1.0726046562194824,-25.023221969604492,-0.0025023221969604492
2022-06-09,2022-06-10,1.0698620080947876,1.0619205236434937,-79.41484451293945,-0.007941484451293945
2022-06-16,2022-06-17,1.0440592765808105,1.0546854734420776,106.2619686126709,0.01062619686126709
2022-06-24,2022-06-27,1.0520778894424438,1.0566133260726929,45.354366302490234,0.0045354366302490234
2022-06-28,2022-06-29,1.0580891370773315,1.0523545742034912,-57.34562873840332,-0.005734562873840332
2022-07-01,2022-07-04,1.0477677583694458,1.0433948040008545,-43.729543685913086,-0.004372954368591309
2022-07-18,2022-07-19,1.009631872177124,1.0145177841186523,48.8591194152832,0.00488591194152832
2022-07-20,2022-07-21,1.0231330394744873,1.0182781219482422,-48.54917526245117,-0.004854917526245117
2022-07-22,2022-07-25,1.0221081972122192,1.0200231075286865,-20.85089683532715,-0.002085089683532715
2022-07-26,2022-07-27,1.022494912147522,1.0129557847976685,-95.39127349853516,-0.009539127349853516
2022-08-01,2022-08-02,1.0209290981292725,1.0261356830596924,52.06584930419922,0.005206584930419922
2022-08-04,2022-08-05,1.015764594078064,1.024779200553894,90.14606475830078,0.009014606475830078
2022-08-10,2022-08-11,1.0197629928588867,1.0300782918930054,103.15299034118652,0.010315299034118652
2022-08-12,2022-08-15,1.0316723585128784,1.0256409645080566,-60.31394004821777,-0.006031394004821777
2022-08-18,2022-08-19,1.0170663595199585,1.0089900493621826,-80.76310157775879,-0.008076310157775879
2022-08-26,2022-08-29,0.9966909885406494,0.993867814540863,-28.23173999786377,-0.002823173999786377
2022-09-01,2022-09-02,1.0014019012451172,0.995232880115509,-61.69021129608154,-0.006169021129608154
2022-09-06,2022-09-07,0.9952229857444763,0.9897951483726501,-54.27837371826172,-0.005427837371826172
2022-09-09,2022-09-12,0.9995701909065247,1.0071406364440918,75.70445537567139,0.007570445537567139
2022-09-13,2022-09-14,1.0129557847976685,0.9982032775878906,-147.52507209777832,-0.014752507209777832
2022-09-19,2022-09-20,0.9984025359153748,1.0029587745666504,45.56238651275635,0.004556238651275635
2022-09-23,2022-09-26,0.9841550588607788,0.968992292881012,-151.62765979766846,-0.015162765979766846
2022-09-29,2022-09-30,0.9708172082901001,0.9829555749893188,121.3836669921875,0.01213836669921875
2022-10-04,2022-10-05,0.9832068681716919,0.998432457447052,152.25589275360107,0.015225589275360107
2022-10-17,2022-10-18,0.9707984328269958,0.9846396446228027,138.41211795806885,0.013841211795806885
2022-10-19,2022-10-20,0.9863878488540649,0.9766482710838318,-97.39577770233154,-0.009739577770233154
2022-10-21,2022-10-24,0.9778899550437927,0.9860085844993591,81.18629455566406,0.008118629455566406
2022-10-25,2022-10-26,0.9886503219604492,0.9963731169700623,77.22795009613037,0.007722795009613037
2022-10-27,2022-10-28,1.009193778038025,0.9967803955078125,-124.13382530212402,-0.012413382530212402
2022-11-07,2022-11-08,0.9928810596466064,1.0018634796142578,89.82419967651367,0.008982419967651367
2022-11-09,2022-11-10,1.008084774017334,1.0019538402557373,-61.3093376159668,-0.00613093376159668
2022-11-11,2022-11-14,1.0192224979400635,1.0328551530838013,136.32655143737793,0.013632655143737793
2022-11-18,2022-11-21,1.0357863903045654,1.0330898761749268,-26.96514129638672,-0.002696514129638672
2022-11-23,2022-11-24,1.0311086177825928,1.0416233539581299,105.1473617553711,0.01051473617553711
2022-12-01,2022-12-02,1.042535424232483,1.052842140197754,103.06715965270996,0.010306715965270996
2022-12-05,2022-12-06,1.0544185638427734,1.0496923923492432,-47.261714935302734,-0.0047261714935302734
2022-12-08,2022-12-09,1.051325798034668,1.0559661388397217,46.40340805053711,0.004640340805053711
2022-12-13,2022-12-14,1.0541739463806152,1.062665343284607,84.91396903991699,0.0084913969039917
2022-12-15,2022-12-16,1.0676347017288208,1.064056158065796,-35.78543663024902,-0.0035785436630249023
2022-12-23,2022-12-26,1.0614584684371948,1.0667804479599,53.21979522705078,0.005321979522705078
2022-12-30,2023-01-02,1.066075325012207,1.0709733963012695,48.980712890625,0.0048980712890625
2023-01-05,2023-01-06,1.0606365203857422,1.0522217750549316,-84.14745330810547,-0.008414745330810547
2023-01-09,2023-01-10,1.0656323432922363,1.073318362236023,76.86018943786621,0.007686018943786621
2023-01-12,2023-01-13,1.0738946199417114,1.0860239267349243,121.2930679321289,0.01212930679321289
2023-01-17,2023-01-18,1.0830129384994507,1.0793308019638062,-36.82136535644531,-0.0036821365356445312
2023-01-20,2023-01-23,1.0797853469848633,1.086507797241211,67.22450256347656,0.006722450256347656
2023-01-25,2023-01-26,1.0874292850494385,1.0922038555145264,47.745704650878906,0.004774570465087891
2023-02-01,2023-02-02,1.0860947370529175,1.1012852191925049,151.90482139587402,0.015190482139587402
2023-02-10,2023-02-13,1.0742292404174805,1.0677714347839355,-64.57805633544922,-0.006457805633544922
2023-02-15,2023-02-16,1.0730419158935547,1.0691757202148438,-38.661956787109375,-0.0038661956787109375
2023-02-21,2023-02-22,1.0684444904327393,1.065200924873352,-32.43565559387207,-0.003243565559387207
2023-02-28,2023-03-01,1.0611205101013184,1.0577309131622314,-33.89596939086914,-0.003389596939086914
2023-03-02,2023-03-03,1.066894292831421,1.0599732398986816,-69.21052932739258,-0.006921052932739258
2023-03-06,2023-03-07,1.0626201629638672,1.0688328742980957,62.127113342285156,0.006212711334228516
2023-03-10,2023-03-13,1.0584698915481567,1.0683646202087402,98.94728660583496,0.009894728660583496
2023-03-15,2023-03-16,1.0725010633468628,1.0583354234695435,-141.65639877319336,-0.014165639877319336
2023-03-17,2023-03-20,1.0614134073257446,1.0678855180740356,64.72110748291016,0.006472110748291016
2023-03-21,2023-03-22,1.071914792060852,1.0774236917495728,55.08899688720703,0.005508899688720703
2023-03-23,2023-03-24,1.0870392322540283,1.0835057497024536,-35.33482551574707,-0.003533482551574707
2023-03-30,2023-03-31,1.0807071924209595,1.0904649496078491,97.57757186889648,0.009757757186889648
2023-04-04,2023-04-05,1.091226577758789,1.0960105657577515,47.83987998962402,0.004783987998962402
2023-04-10,2023-04-11,1.0920130014419556,1.086932897567749,-50.80103874206543,-0.005080103874206543
2023-04-12,2023-04-13,1.0917507410049438,1.0999890565872192,82.3831558227539,0.00823831558227539
2023-04-14,2023-04-17,1.1054610013961792,1.098659634590149,-68.01366806030273,-0.0068013668060302734
2023-04-19,2023-04-20,1.0975382328033447,1.095218300819397,-23.19931983947754,-0.002319931983947754
2023-04-24,2023-04-25,1.0970927476882935,1.1059499979019165,88.57250213623047,0.008857250213623047
2023-04-28,2023-05-01,1.1047282218933105,1.1010911464691162,-36.37075424194336,-0.003637075424194336
2023-05-03,2023-05-04,1.1010911464691162,1.1068925857543945,58.0143928527832,0.00580143928527832
2023-05-11,2023-05-12,1.098406195640564,1.0912145376205444,-71.91658020019531,-0.007191658020019531
2023-05-17,2023-05-18,1.0873701572418213,1.0838346481323242,-35.3550910949707,-0.0035355091094970703
2023-05-23,2023-05-24,1.0822745561599731,1.076971173286438,-53.03382873535156,-0.005303382873535156
2023-05-31,2023-06-01,1.073306918144226,1.0695186853408813,-37.882328033447266,-0.0037882328033447266
2023-06-02,2023-06-05,1.0760787725448608,1.0698620080947876,-62.16764450073242,-0.006216764450073242
2023-06-08,2023-06-09,1.0711798667907715,1.078271746635437,70.91879844665527,0.007091879844665527
2023-06-14,2023-06-15,1.0762988328933716,1.084304690361023,80.05857467651367,0.008005857467651367
2023-06-19,2023-06-20,1.0945948362350464,1.0924304723739624,-21.643638610839844,-0.0021643638610839844
2023-06-22,2023-06-23,1.0992635488510132,1.0958904027938843,-33.73146057128906,-0.0033731460571289062
2023-06-27,2023-06-28,1.091048002243042,1.0957223176956177,46.743154525756836,0.004674315452575684
2023-07-04,2023-07-05,1.0907504558563232,1.0884946584701538,-22.557973861694336,-0.0022557973861694336
2023-07-07,2023-07-10,1.0890636444091797,1.0969723463058472,79.0870189666748,0.00790870189666748
2023-07-12,2023-07-13,1.100594401359558,1.1144545078277588,138.60106468200684,0.013860106468200684
2023-07-20,2023-07-21,1.1223469972610474,1.113709807395935,-86.37189865112305,-0.008637189865112305
2023-07-27,2023-07-28,1.1078368425369263,1.0978755950927734,-99.61247444152832,-0.009961247444152832
2023-07-31,2023-08-01,1.1024264097213745,1.0997591018676758,-26.673078536987305,-0.0026673078536987305
2023-08-02,2023-08-03,1.1007881164550781,1.0944151878356934,-63.729286193847656,-0.006372928619384766
2023-08-04,2023-08-07,1.095158338546753,1.1002674102783203,51.09071731567383,0.005109071731567383
2023-08-08,2023-08-09,1.100315809249878,1.0958904027938843,-44.25406455993652,-0.004425406455993652
2023-08-11,2023-08-14,1.0977671146392822,1.094439148902893,-33.2796573638916,-0.00332796573638916
2023-08-22,2023-08-23,1.087559461593628,1.0846692323684692,-28.902292251586914,-0.0028902292251586914
2023-08-24,2023-08-25,1.086578607559204,1.07991361618042,-66.6499137878418,-0.00666499137878418
2023-08-30,2023-08-31,1.0825556516647339,1.0932546854019165,106.99033737182617,0.010699033737182617
2023-09-05,2023-09-06,1.0794472694396973,1.0726161003112793,-68.31169128417969,-0.006831169128417969
2023-09-14,2023-09-15,1.071811318397522,1.0637166500091553,-80.94668388366699,-0.0080946683883667
2023-09-25,2023-09-26,1.0668259859085083,1.0591648817062378,-76.61104202270508,-0.007661104202270508
2023-10-02,2023-10-03,1.0562450885772705,1.0480751991271973,-81.69889450073242,-0.008169889450073242
2023-10-06,2023-10-09,1.0507071018218994,1.056747317314148,60.40215492248535,0.006040215492248535
2023-10-11,2023-10-12,1.0578875541687012,1.0624282360076904,45.40681838989258,0.004540681838989258
2023-10-23,2023-10-24,1.0554312467575073,1.0669853687286377,115.54121971130371,0.011554121971130371
2023-10-31,2023-11-01,1.061503529548645,1.0579099655151367,-35.93564033508301,-0.0035935640335083008
2023-11-03,2023-11-06,1.05870521068573,1.0732147693634033,145.0955867767334,0.01450955867767334
2023-11-09,2023-11-10,1.0710422992706299,1.0667576789855957,-42.8462028503418,-0.00428462028503418
2023-11-14,2023-11-15,1.069015622138977,1.0878314971923828,188.15875053405762,0.01881587505340576
2023-11-27,2023-11-28,1.090702772140503,1.0958423614501953,51.39589309692383,0.005139589309692383
2023-11-29,2023-11-30,1.100594401359558,1.0973695516586304,-32.248497009277344,-0.0032248497009277344
2023-12-08,2023-12-11,1.079214334487915,1.0765769481658936,-26.373863220214844,-0.0026373863220214844
2023-12-13,2023-12-14,1.076658010482788,1.0886130332946777,119.55022811889648,0.011955022811889648
2023-12-15,2023-12-18,1.0993602275848389,1.0895264148712158,-98.33812713623047,-0.009833812713623047
2023-12-19,2023-12-20,1.092382788658142,1.0981045961380005,57.218074798583984,0.0057218074798583984
2023-12-27,2023-12-28,1.100618600845337,1.110864281654358,102.45680809020996,0.010245680809020996
